ts,symbol,side,clip_usd,slippage_bps,book_usd_bid,book_usd_ask
2026-08-11T01:00:00.000Z,BNBUSDT,sell,1000000,9.042,12429041,9427015
2026-08-11T01:00:00.000Z,BNBUSDT,sell,5000000,37.629,12429041,9427015
2026-08-11T01:00:00.000Z,BTCUSDT,buy,10000,0.008,44147692,46759119
2026-08-11T01:00:00.000Z,BTCUSDT,buy,100000,0.008,44147692,46759119
2026-08-11T01:00:00.000Z,BTCUSDT,buy,1000000,0.356,44147692,46759119
2026-08-11T01:00:00.000Z,BTCUSDT,buy,5000000,1.486,44147692,46759119
2026-08-11T01:00:00.000Z,BTCUSDT,sell,10000,0.008,44147692,46759119
2026-08-11T01:00:00.000Z,BTCUSDT,sell,100000,0.008,44147692,46759119
2026-08-11T01:00:00.000Z,BTCUSDT,sell,1000000,0.097,44147692,46759119
2026-08-11T01:00:00.000Z,BTCUSDT,sell,5000000,1.467,44147692,46759119
2026-08-11T01:00:00.000Z,DOGEUSDT,buy,10000,0.714,47105526,30330840
2026-08-11T01:00:00.000Z,DOGEUSDT,buy,100000,1.656,47105526,30330840
2026-08-11T01:00:00.000Z,DOGEUSDT,buy,1000000,7.355,47105526,30330840
2026-08-11T01:00:00.000Z,DOGEUSDT,buy,5000000,34.075,47105526,30330840
2026-08-11T01:00:00.000Z,DOGEUSDT,sell,10000,0.714,47105526,30330840
2026-08-11T01:00:00.000Z,DOGEUSDT,sell,100000,1.488,47105526,30330840
2026-08-11T01:00:00.000Z,DOGEUSDT,sell,1000000,9.069,47105526,30330840
2026-08-11T01:00:00.000Z,DOGEUSDT,sell,5000000,51.01,47105526,30330840
2026-08-11T01:00:00.000Z,ETHUSDT,buy,10000,0.027,66738541,61513261
2026-08-11T01:00:00.000Z,ETHUSDT,buy,100000,0.027,66738541,61513261
2026-08-11T01:00:00.000Z,ETHUSDT,buy,1000000,1.367,66738541,61513261
2026-08-11T01:00:00.000Z,ETHUSDT,buy,5000000,3.875,66738541,61513261
2026-08-11T01:00:00.000Z,ETHUSDT,sell,10000,0.027,66738541,61513261
2026-08-11T01:00:00.000Z,ETHUSDT,sell,100000,0.027,66738541,61513261
2026-08-11T01:00:00.000Z,ETHUSDT,sell,1000000,0.49,66738541,61513261
2026-08-11T01:00:00.000Z,ETHUSDT,sell,5000000,3.277,66738541,61513261
2026-08-11T01:00:00.000Z,LINKUSDT,buy,10000,0.668,10449192,6533127
2026-08-11T01:00:00.000Z,LINKUSDT,buy,100000,4.984,10449192,6533127
2026-08-11T01:00:00.000Z,LINKUSDT,buy,1000000,30.715,10449192,6533127
2026-08-11T01:00:00.000Z,LINKUSDT,buy,5000000,127.926,10449192,6533127
2026-08-11T01:00:00.000Z,LINKUSDT,sell,10000,1.117,10449192,6533127
2026-08-11T01:00:00.000Z,LINKUSDT,sell,100000,3.978,10449192,6533127
2026-08-11T01:00:00.000Z,LINKUSDT,sell,1000000,35.025,10449192,6533127
2026-08-11T01:00:00.000Z,LINKUSDT,sell,5000000,129.707,10449192,6533127
2026-08-11T01:00:00.000Z,SOLUSDT,buy,10000,0.658,94188323,69567066
2026-08-11T01:00:00.000Z,SOLUSDT,buy,100000,0.658,94188323,69567066
2026-08-11T01:00:00.000Z,SOLUSDT,buy,1000000,3.038,94188323,69567066
2026-08-11T01:00:00.000Z,SOLUSDT,buy,5000000,12.975,94188323,69567066
2026-08-11T01:00:00.000Z,SOLUSDT,sell,10000,0.658,94188323,69567066
2026-08-11T01:00:00.000Z,SOLUSDT,sell,100000,0.658,94188323,69567066
2026-08-11T01:00:00.000Z,SOLUSDT,sell,1000000,2.055,94188323,69567066
2026-08-11T01:00:00.000Z,SOLUSDT,sell,5000000,8.829,94188323,69567066
2026-08-11T01:00:00.000Z,XRPUSDT,buy,10000,0.492,34498588,27988778
2026-08-11T01:00:00.000Z,XRPUSDT,buy,100000,0.987,34498588,27988778
2026-08-11T01:00:00.000Z,XRPUSDT,buy,1000000,5.87,34498588,27988778
2026-08-11T01:00:00.000Z,XRPUSDT,buy,5000000,31.691,34498588,27988778
2026-08-11T01:00:00.000Z,XRPUSDT,sell,10000,0.492,34498588,27988778
2026-08-11T01:00:00.000Z,XRPUSDT,sell,100000,0.744,34498588,27988778
2026-08-11T01:00:00.000Z,XRPUSDT,sell,1000000,4.564,34498588,27988778
2026-08-11T01:00:00.000Z,XRPUSDT,sell,5000000,29.381,34498588,27988778
2026-08-11T02:00:00.000Z,ADAUSDT,buy,10000,2.624,16123614,11065885
2026-08-11T02:00:00.000Z,ADAUSDT,buy,100000,5.138,16123614,11065885
2026-08-11T02:00:00.000Z,ADAUSDT,buy,1000000,29.692,16123614,11065885
2026-08-11T02:00:00.000Z,ADAUSDT,buy,5000000,114.94,16123614,11065885
2026-08-11T02:00:00.000Z,ADAUSDT,sell,10000,2.624,16123614,11065885
2026-08-11T02:00:00.000Z,ADAUSDT,sell,100000,5.149,16123614,11065885
2026-08-11T02:00:00.000Z,ADAUSDT,sell,1000000,27.176,16123614,11065885
2026-08-11T02:00:00.000Z,ADAUSDT,sell,5000000,88.844,16123614,11065885
2026-08-11T02:00:00.000Z,BNBUSDT,buy,10000,0.532,12009488,9335586
2026-08-11T02:00:00.000Z,BNBUSDT,buy,100000,1.849,12009488,9335586
2026-08-11T02:00:00.000Z,BNBUSDT,buy,1000000,10.99,12009488,9335586
2026-08-11T02:00:00.000Z,BNBUSDT,buy,5000000,42.147,12009488,9335586
2026-08-11T02:00:00.000Z,BNBUSDT,sell,10000,0.083,12009488,9335586
2026-08-11T02:00:00.000Z,BNBUSDT,sell,100000,1.038,12009488,9335586
2026-08-11T02:00:00.000Z,BNBUSDT,sell,1000000,9.879,12009488,9335586
2026-08-11T02:00:00.000Z,BNBUSDT,sell,5000000,41.181,12009488,9335586
2026-08-11T02:00:00.000Z,BTCUSDT,buy,10000,0.008,47580352,49351618
2026-08-11T02:00:00.000Z,BTCUSDT,buy,100000,0.008,47580352,49351618
2026-08-11T02:00:00.000Z,BTCUSDT,buy,1000000,0.008,47580352,49351618
2026-08-11T02:00:00.000Z,BTCUSDT,buy,5000000,0.912,47580352,49351618
2026-08-11T02:00:00.000Z,BTCUSDT,sell,10000,0.008,47580352,49351618
2026-08-11T02:00:00.000Z,BTCUSDT,sell,100000,0.008,47580352,49351618
2026-08-11T02:00:00.000Z,BTCUSDT,sell,1000000,0.015,47580352,49351618
2026-08-11T02:00:00.000Z,BTCUSDT,sell,5000000,1.714,47580352,49351618
2026-08-11T02:00:00.000Z,DOGEUSDT,buy,10000,0.712,46503575,29548434
2026-08-11T02:00:00.000Z,DOGEUSDT,buy,100000,1.235,46503575,29548434
2026-08-11T02:00:00.000Z,DOGEUSDT,buy,1000000,6.909,46503575,29548434
2026-08-11T02:00:00.000Z,DOGEUSDT,buy,5000000,42.644,46503575,29548434
2026-08-11T02:00:00.000Z,DOGEUSDT,sell,10000,0.712,46503575,29548434
2026-08-11T02:00:00.000Z,DOGEUSDT,sell,100000,2.382,46503575,29548434
2026-08-11T02:00:00.000Z,DOGEUSDT,sell,1000000,11.235,46503575,29548434
2026-08-11T02:00:00.000Z,DOGEUSDT,sell,5000000,49.798,46503575,29548434
2026-08-11T02:00:00.000Z,ETHUSDT,buy,10000,0.027,69883304,67513913
2026-08-11T02:00:00.000Z,ETHUSDT,buy,100000,0.027,69883304,67513913
2026-08-11T02:00:00.000Z,ETHUSDT,buy,1000000,0.225,69883304,67513913
2026-08-11T02:00:00.000Z,ETHUSDT,buy,5000000,2.85,69883304,67513913
2026-08-11T02:00:00.000Z,ETHUSDT,sell,10000,0.027,69883304,67513913
2026-08-11T02:00:00.000Z,ETHUSDT,sell,100000,0.027,69883304,67513913
2026-08-11T02:00:00.000Z,ETHUSDT,sell,1000000,0.052,69883304,67513913
2026-08-11T02:00:00.000Z,ETHUSDT,sell,5000000,2.843,69883304,67513913
2026-08-11T02:00:00.000Z,LINKUSDT,buy,10000,1.745,9997256,6298916
2026-08-11T02:00:00.000Z,LINKUSDT,buy,100000,4.833,9997256,6298916
2026-08-11T02:00:00.000Z,LINKUSDT,buy,1000000,28.422,9997256,6298916
2026-08-11T02:00:00.000Z,LINKUSDT,buy,5000000,141.406,9997256,6298916
2026-08-11T02:00:00.000Z,LINKUSDT,sell,10000,0.595,9997256,6298916
2026-08-11T02:00:00.000Z,LINKUSDT,sell,100000,2.815,9997256,6298916
2026-08-11T02:00:00.000Z,LINKUSDT,sell,1000000,26.762,9997256,6298916
2026-08-11T02:00:00.000Z,LINKUSDT,sell,5000000,120.037,9997256,6298916
2026-08-11T02:00:00.000Z,SOLUSDT,buy,10000,0.658,95703208,72554853
2026-08-11T02:00:00.000Z,SOLUSDT,buy,100000,0.658,95703208,72554853
2026-08-11T02:00:00.000Z,SOLUSDT,buy,1000000,2.392,95703208,72554853
2026-08-11T02:00:00.000Z,SOLUSDT,buy,5000000,9.597,95703208,72554853
2026-08-11T02:00:00.000Z,SOLUSDT,sell,10000,0.658,95703208,72554853
2026-08-11T02:00:00.000Z,SOLUSDT,sell,100000,0.658,95703208,72554853
2026-08-11T02:00:00.000Z,SOLUSDT,sell,1000000,2.101,95703208,72554853
2026-08-11T02:00:00.000Z,SOLUSDT,sell,5000000,9.986,95703208,72554853
2026-08-11T02:00:00.000Z,XRPUSDT,buy,10000,0.493,34590368,28281567
2026-08-11T02:00:00.000Z,XRPUSDT,buy,100000,0.493,34590368,28281567
2026-08-11T02:00:00.000Z,XRPUSDT,buy,1000000,3.895,34590368,28281567
2026-08-11T02:00:00.000Z,XRPUSDT,buy,5000000,29.649,34590368,28281567
2026-08-11T02:00:00.000Z,XRPUSDT,sell,10000,0.493,34590368,28281567
2026-08-11T02:00:00.000Z,XRPUSDT,sell,100000,1.34,34590368,28281567
2026-08-11T02:00:00.000Z,XRPUSDT,sell,1000000,5.403,34590368,28281567
2026-08-11T02:00:00.000Z,XRPUSDT,sell,5000000,29.509,34590368,28281567
2026-08-11T03:00:00.000Z,ADAUSDT,buy,10000,2.632,15793922,11259778
2026-08-11T03:00:00.000Z,ADAUSDT,buy,100000,6.4,15793922,11259778
2026-08-11T03:00:00.000Z,ADAUSDT,buy,1000000,28.657,15793922,11259778
2026-08-11T03:00:00.000Z,ADAUSDT,buy,5000000,120.999,15793922,11259778
2026-08-11T03:00:00.000Z,ADAUSDT,sell,10000,2.632,15793922,11259778
2026-08-11T03:00:00.000Z,ADAUSDT,sell,100000,6.227,15793922,11259778
2026-08-11T03:00:00.000Z,ADAUSDT,sell,1000000,16.86,15793922,11259778
2026-08-11T03:00:00.000Z,ADAUSDT,sell,5000000,82.764,15793922,11259778
2026-08-11T03:00:00.000Z,BNBUSDT,buy,10000,0.307,12963513,9132087
2026-08-11T03:00:00.000Z,BNBUSDT,buy,100000,1.924,12963513,9132087
2026-08-11T03:00:00.000Z,BNBUSDT,buy,1000000,11.061,12963513,9132087
2026-08-11T03:00:00.000Z,BNBUSDT,buy,5000000,42.943,12963513,9132087
2026-08-11T03:00:00.000Z,BNBUSDT,sell,10000,0.083,12963513,9132087
2026-08-11T03:00:00.000Z,BNBUSDT,sell,100000,0.937,12963513,9132087
2026-08-11T03:00:00.000Z,BNBUSDT,sell,1000000,6.747,12963513,9132087
2026-08-11T03:00:00.000Z,BNBUSDT,sell,5000000,30.984,12963513,9132087
2026-08-11T03:00:00.000Z,BTCUSDT,buy,10000,0.008,47876984,50525112
2026-08-11T03:00:00.000Z,BTCUSDT,buy,100000,0.008,47876984,50525112
2026-08-11T03:00:00.000Z,BTCUSDT,buy,1000000,0.379,47876984,50525112
2026-08-11T03:00:00.000Z,BTCUSDT,buy,5000000,1.927,47876984,50525112
2026-08-11T03:00:00.000Z,BTCUSDT,sell,10000,0.008,47876984,50525112
2026-08-11T03:00:00.000Z,BTCUSDT,sell,100000,0.008,47876984,50525112
2026-08-11T03:00:00.000Z,BTCUSDT,sell,1000000,0.139,47876984,50525112
2026-08-11T03:00:00.000Z,BTCUSDT,sell,5000000,1.475,47876984,50525112
2026-08-11T03:00:00.000Z,DOGEUSDT,buy,10000,0.713,46934203,29178191
2026-08-11T03:00:00.000Z,DOGEUSDT,buy,100000,2.256,46934203,29178191
2026-08-11T03:00:00.000Z,DOGEUSDT,buy,1000000,10.408,46934203,29178191
2026-08-11T03:00:00.000Z,DOGEUSDT,buy,5000000,50.716,46934203,29178191
2026-08-11T03:00:00.000Z,DOGEUSDT,sell,10000,0.713,46934203,29178191
2026-08-11T03:00:00.000Z,DOGEUSDT,sell,100000,0.967,46934203,29178191
2026-08-11T03:00:00.000Z,DOGEUSDT,sell,1000000,7.303,46934203,29178191
2026-08-11T03:00:00.000Z,DOGEUSDT,sell,5000000,45.464,46934203,29178191
2026-08-11T03:00:00.000Z,ETHUSDT,buy,10000,0.027,66416316,71086135
2026-08-11T03:00:00.000Z,ETHUSDT,buy,100000,0.027,66416316,71086135
2026-08-11T03:00:00.000Z,ETHUSDT,buy,1000000,1.228,66416316,71086135
2026-08-11T03:00:00.000Z,ETHUSDT,buy,5000000,3.597,66416316,71086135
2026-08-11T03:00:00.000Z,ETHUSDT,sell,10000,0.027,66416316,71086135
2026-08-11T03:00:00.000Z,ETHUSDT,sell,100000,0.027,66416316,71086135
2026-08-11T03:00:00.000Z,ETHUSDT,sell,1000000,0.046,66416316,71086135
2026-08-11T03:00:00.000Z,ETHUSDT,sell,5000000,2.204,66416316,71086135
2026-08-11T03:00:00.000Z,LINKUSDT,buy,10000,0.595,10087778,6335501
2026-08-11T03:00:00.000Z,LINKUSDT,buy,100000,3.37,10087778,6335501
2026-08-11T03:00:00.000Z,LINKUSDT,buy,1000000,29.903,10087778,6335501
2026-08-11T03:00:00.000Z,LINKUSDT,buy,5000000,142.157,10087778,6335501
2026-08-11T03:00:00.000Z,LINKUSDT,sell,10000,0.656,10087778,6335501
2026-08-11T03:00:00.000Z,LINKUSDT,sell,100000,2.811,10087778,6335501
2026-08-11T03:00:00.000Z,LINKUSDT,sell,1000000,24.769,10087778,6335501
2026-08-11T03:00:00.000Z,LINKUSDT,sell,5000000,115.689,10087778,6335501
2026-08-11T03:00:00.000Z,SOLUSDT,buy,10000,0.657,95114828,74110751
2026-08-11T03:00:00.000Z,SOLUSDT,buy,100000,1.815,95114828,74110751
2026-08-11T03:00:00.000Z,SOLUSDT,buy,1000000,3.039,95114828,74110751
2026-08-11T03:00:00.000Z,SOLUSDT,buy,5000000,10.976,95114828,74110751
2026-08-11T03:00:00.000Z,SOLUSDT,sell,10000,0.657,95114828,74110751
2026-08-11T03:00:00.000Z,SOLUSDT,sell,100000,0.657,95114828,74110751
2026-08-11T03:00:00.000Z,SOLUSDT,sell,1000000,2.363,95114828,74110751
2026-08-11T03:00:00.000Z,SOLUSDT,sell,5000000,11.338,95114828,74110751
2026-08-11T03:00:00.000Z,XRPUSDT,buy,10000,0.493,35882632,28527641
2026-08-11T03:00:00.000Z,XRPUSDT,buy,100000,1.591,35882632,28527641
2026-08-11T03:00:00.000Z,XRPUSDT,buy,1000000,5.762,35882632,28527641
2026-08-11T03:00:00.000Z,XRPUSDT,buy,5000000,31.747,35882632,28527641
2026-08-11T03:00:00.000Z,XRPUSDT,sell,10000,0.493,35882632,28527641
2026-08-11T03:00:00.000Z,XRPUSDT,sell,100000,0.868,35882632,28527641
2026-08-11T03:00:00.000Z,XRPUSDT,sell,1000000,5.419,35882632,28527641
2026-08-11T03:00:00.000Z,XRPUSDT,sell,5000000,27.619,35882632,28527641
2026-08-11T04:00:00.000Z,ADAUSDT,buy,10000,2.63,16173724,11505290
2026-08-11T04:00:00.000Z,ADAUSDT,buy,100000,5.374,16173724,11505290
2026-08-11T04:00:00.000Z,ADAUSDT,buy,1000000,26.865,16173724,11505290
2026-08-11T04:00:00.000Z,ADAUSDT,buy,5000000,114.356,16173724,11505290
2026-08-11T04:00:00.000Z,ADAUSDT,sell,10000,2.63,16173724,11505290
2026-08-11T04:00:00.000Z,ADAUSDT,sell,100000,6.353,16173724,11505290
2026-08-11T04:00:00.000Z,ADAUSDT,sell,1000000,22.259,16173724,11505290
2026-08-11T04:00:00.000Z,ADAUSDT,sell,5000000,83.378,16173724,11505290
2026-08-11T04:00:00.000Z,BNBUSDT,buy,10000,0.083,12958125,9416266
2026-08-11T04:00:00.000Z,BNBUSDT,buy,100000,0.96,12958125,9416266
2026-08-11T04:00:00.000Z,BNBUSDT,buy,1000000,10.004,12958125,9416266
2026-08-11T04:00:00.000Z,BNBUSDT,buy,5000000,40.546,12958125,9416266
2026-08-11T04:00:00.000Z,BNBUSDT,sell,10000,0.083,12958125,9416266
2026-08-11T04:00:00.000Z,BNBUSDT,sell,100000,1.467,12958125,9416266
2026-08-11T04:00:00.000Z,BNBUSDT,sell,1000000,8.024,12958125,9416266
2026-08-11T04:00:00.000Z,BNBUSDT,sell,5000000,31.633,12958125,9416266
2026-08-11T04:00:00.000Z,BTCUSDT,buy,10000,0.008,43575917,46191656
2026-08-11T04:00:00.000Z,BTCUSDT,buy,100000,0.008,43575917,46191656
2026-08-11T04:00:00.000Z,BTCUSDT,buy,1000000,0.29,43575917,46191656
2026-08-11T04:00:00.000Z,BTCUSDT,buy,5000000,1.948,43575917,46191656
2026-08-11T04:00:00.000Z,BTCUSDT,sell,10000,0.008,43575917,46191656
2026-08-11T04:00:00.000Z,BTCUSDT,sell,100000,0.008,43575917,46191656
2026-08-11T04:00:00.000Z,BTCUSDT,sell,1000000,0.193,43575917,46191656
2026-08-11T04:00:00.000Z,BTCUSDT,sell,5000000,1.743,43575917,46191656
2026-08-11T04:00:00.000Z,DOGEUSDT,buy,10000,0.714,49117607,28986391
2026-08-11T04:00:00.000Z,DOGEUSDT,buy,100000,1.293,49117607,28986391
2026-08-11T04:00:00.000Z,DOGEUSDT,buy,1000000,10.545,49117607,28986391
2026-08-11T04:00:00.000Z,DOGEUSDT,buy,5000000,53.388,49117607,28986391
2026-08-11T04:00:00.000Z,DOGEUSDT,sell,10000,0.714,49117607,28986391
2026-08-11T04:00:00.000Z,DOGEUSDT,sell,100000,1.259,49117607,28986391
2026-08-11T04:00:00.000Z,DOGEUSDT,sell,1000000,7.192,49117607,28986391
2026-08-11T04:00:00.000Z,DOGEUSDT,sell,5000000,40.512,49117607,28986391
2026-08-11T04:00:00.000Z,ETHUSDT,buy,10000,0.027,73455969,67890057
2026-08-11T04:00:00.000Z,ETHUSDT,buy,100000,0.027,73455969,67890057
2026-08-11T04:00:00.000Z,ETHUSDT,buy,1000000,0.839,73455969,67890057
2026-08-11T04:00:00.000Z,ETHUSDT,buy,5000000,3.317,73455969,67890057
2026-08-11T04:00:00.000Z,ETHUSDT,sell,10000,0.027,73455969,67890057
2026-08-11T04:00:00.000Z,ETHUSDT,sell,100000,0.027,73455969,67890057
2026-08-11T04:00:00.000Z,ETHUSDT,sell,1000000,0.327,73455969,67890057
2026-08-11T04:00:00.000Z,ETHUSDT,sell,5000000,3.06,73455969,67890057
2026-08-11T04:00:00.000Z,LINKUSDT,buy,10000,0.864,9894684,6556144
2026-08-11T04:00:00.000Z,LINKUSDT,buy,100000,3.676,9894684,6556144
2026-08-11T04:00:00.000Z,LINKUSDT,buy,1000000,28.35,9894684,6556144
2026-08-11T04:00:00.000Z,LINKUSDT,buy,5000000,135.497,9894684,6556144
2026-08-11T04:00:00.000Z,LINKUSDT,sell,10000,0.647,9894684,6556144
2026-08-11T04:00:00.000Z,LINKUSDT,sell,100000,4.408,9894684,6556144
2026-08-11T04:00:00.000Z,LINKUSDT,sell,1000000,29.684,9894684,6556144
2026-08-11T04:00:00.000Z,LINKUSDT,sell,5000000,123.055,9894684,6556144
2026-08-11T04:00:00.000Z,SOLUSDT,buy,10000,0.656,95811219,73025485
2026-08-11T04:00:00.000Z,SOLUSDT,buy,100000,0.656,95811219,73025485
2026-08-11T04:00:00.000Z,SOLUSDT,buy,1000000,2.103,95811219,73025485
2026-08-11T04:00:00.000Z,SOLUSDT,buy,5000000,10.837,95811219,73025485
2026-08-11T04:00:00.000Z,SOLUSDT,sell,10000,0.656,95811219,73025485
2026-08-11T04:00:00.000Z,SOLUSDT,sell,100000,0.821,95811219,73025485
2026-08-11T04:00:00.000Z,SOLUSDT,sell,1000000,3.092,95811219,73025485
2026-08-11T04:00:00.000Z,SOLUSDT,sell,5000000,10.695,95811219,73025485
2026-08-11T04:00:00.000Z,XRPUSDT,buy,10000,0.493,36061564,28340367
2026-08-11T04:00:00.000Z,XRPUSDT,buy,100000,1.532,36061564,28340367
2026-08-11T04:00:00.000Z,XRPUSDT,buy,1000000,5.935,36061564,28340367
2026-08-11T04:00:00.000Z,XRPUSDT,buy,5000000,32.263,36061564,28340367
2026-08-11T04:00:00.000Z,XRPUSDT,sell,10000,0.493,36061564,28340367
2026-08-11T04:00:00.000Z,XRPUSDT,sell,100000,0.493,36061564,28340367
2026-08-11T04:00:00.000Z,XRPUSDT,sell,1000000,4.348,36061564,28340367
2026-08-11T04:00:00.000Z,XRPUSDT,sell,5000000,27.043,36061564,28340367
2026-08-11T05:00:00.000Z,ADAUSDT,buy,10000,2.66,15597218,11647436
2026-08-11T05:00:00.000Z,ADAUSDT,buy,100000,7.009,15597218,11647436
2026-08-11T05:00:00.000Z,ADAUSDT,buy,1000000,28.306,15597218,11647436
2026-08-11T05:00:00.000Z,ADAUSDT,buy,5000000,116.389,15597218,11647436
2026-08-11T05:00:00.000Z,ADAUSDT,sell,10000,2.66,15597218,11647436
2026-08-11T05:00:00.000Z,ADAUSDT,sell,100000,4.141,15597218,11647436
2026-08-11T05:00:00.000Z,ADAUSDT,sell,1000000,31.242,15597218,11647436
2026-08-11T05:00:00.000Z,ADAUSDT,sell,5000000,103.226,15597218,11647436
2026-08-11T05:00:00.000Z,BNBUSDT,buy,10000,0.431,12500476,9280433
2026-08-11T05:00:00.000Z,BNBUSDT,buy,100000,2.287,12500476,9280433
2026-08-11T05:00:00.000Z,BNBUSDT,buy,1000000,10.815,12500476,9280433
2026-08-11T05:00:00.000Z,BNBUSDT,buy,5000000,41.842,12500476,9280433
2026-08-11T05:00:00.000Z,BNBUSDT,sell,10000,0.091,12500476,9280433
2026-08-11T05:00:00.000Z,BNBUSDT,sell,100000,1.344,12500476,9280433
2026-08-11T05:00:00.000Z,BNBUSDT,sell,1000000,10.309,12500476,9280433
2026-08-11T05:00:00.000Z,BNBUSDT,sell,5000000,38.073,12500476,9280433
2026-08-11T05:00:00.000Z,BTCUSDT,buy,10000,0.008,43808276,40997691
2026-08-11T05:00:00.000Z,BTCUSDT,buy,100000,0.008,43808276,40997691
2026-08-11T05:00:00.000Z,BTCUSDT,buy,1000000,0.331,43808276,40997691
2026-08-11T05:00:00.000Z,BTCUSDT,buy,5000000,1.766,43808276,40997691
2026-08-11T05:00:00.000Z,BTCUSDT,sell,10000,0.008,43808276,40997691
2026-08-11T05:00:00.000Z,BTCUSDT,sell,100000,0.008,43808276,40997691
2026-08-11T05:00:00.000Z,BTCUSDT,sell,1000000,0.093,43808276,40997691
2026-08-11T05:00:00.000Z,BTCUSDT,sell,5000000,1.364,43808276,40997691
2026-08-11T05:00:00.000Z,DOGEUSDT,buy,10000,0.713,49070925,28868448
2026-08-11T05:00:00.000Z,DOGEUSDT,buy,100000,1.936,49070925,28868448
2026-08-11T05:00:00.000Z,DOGEUSDT,buy,1000000,11.314,49070925,28868448
2026-08-11T05:00:00.000Z,DOGEUSDT,buy,5000000,52.516,49070925,28868448
2026-08-11T05:00:00.000Z,DOGEUSDT,sell,10000,0.713,49070925,28868448
2026-08-11T05:00:00.000Z,DOGEUSDT,sell,100000,1.483,49070925,28868448
2026-08-11T05:00:00.000Z,DOGEUSDT,sell,1000000,8.161,49070925,28868448
2026-08-11T05:00:00.000Z,DOGEUSDT,sell,5000000,44.897,49070925,28868448
2026-08-11T05:00:00.000Z,ETHUSDT,buy,10000,0.027,96078524,75797307
2026-08-11T05:00:00.000Z,ETHUSDT,buy,100000,0.027,96078524,75797307
2026-08-11T05:00:00.000Z,ETHUSDT,buy,1000000,0.721,96078524,75797307
2026-08-11T05:00:00.000Z,ETHUSDT,buy,5000000,1.854,96078524,75797307
2026-08-11T05:00:00.000Z,ETHUSDT,sell,10000,0.027,96078524,75797307
2026-08-11T05:00:00.000Z,ETHUSDT,sell,100000,0.027,96078524,75797307
2026-08-11T05:00:00.000Z,ETHUSDT,sell,1000000,0.298,96078524,75797307
2026-08-11T05:00:00.000Z,ETHUSDT,sell,5000000,2.236,96078524,75797307
2026-08-11T05:00:00.000Z,LINKUSDT,buy,10000,1.648,10342995,6702820
2026-08-11T05:00:00.000Z,LINKUSDT,buy,100000,5.252,10342995,6702820
2026-08-11T05:00:00.000Z,LINKUSDT,buy,1000000,29.493,10342995,6702820
2026-08-11T05:00:00.000Z,LINKUSDT,buy,5000000,117.281,10342995,6702820
2026-08-11T05:00:00.000Z,LINKUSDT,sell,10000,0.594,10342995,6702820
2026-08-11T05:00:00.000Z,LINKUSDT,sell,100000,4.065,10342995,6702820
2026-08-11T05:00:00.000Z,LINKUSDT,sell,1000000,33.977,10342995,6702820
2026-08-11T05:00:00.000Z,LINKUSDT,sell,5000000,127.537,10342995,6702820
2026-08-11T05:00:00.000Z,SOLUSDT,buy,10000,0.659,93151157,73480862
2026-08-11T05:00:00.000Z,SOLUSDT,buy,100000,0.659,93151157,73480862
2026-08-11T05:00:00.000Z,SOLUSDT,buy,1000000,2.489,93151157,73480862
2026-08-11T05:00:00.000Z,SOLUSDT,buy,5000000,11.767,93151157,73480862
2026-08-11T05:00:00.000Z,SOLUSDT,sell,10000,0.659,93151157,73480862
2026-08-11T05:00:00.000Z,SOLUSDT,sell,100000,0.659,93151157,73480862
2026-08-11T05:00:00.000Z,SOLUSDT,sell,1000000,1.566,93151157,73480862
2026-08-11T05:00:00.000Z,SOLUSDT,sell,5000000,10.083,93151157,73480862
2026-08-11T05:00:00.000Z,XRPUSDT,buy,10000,0.494,35990728,29094591
2026-08-11T05:00:00.000Z,XRPUSDT,buy,100000,1.082,35990728,29094591
2026-08-11T05:00:00.000Z,XRPUSDT,buy,1000000,5.553,35990728,29094591
2026-08-11T05:00:00.000Z,XRPUSDT,buy,5000000,32.11,35990728,29094591
2026-08-11T05:00:00.000Z,XRPUSDT,sell,10000,0.494,35990728,29094591
2026-08-11T05:00:00.000Z,XRPUSDT,sell,100000,1.091,35990728,29094591
2026-08-11T05:00:00.000Z,XRPUSDT,sell,1000000,6.105,35990728,29094591
2026-08-11T05:00:00.000Z,XRPUSDT,sell,5000000,28.413,35990728,29094591
2026-08-11T06:00:00.000Z,ADAUSDT,buy,10000,2.665,13188985,11442842
2026-08-11T06:00:00.000Z,ADAUSDT,buy,100000,4.787,13188985,11442842
2026-08-11T06:00:00.000Z,ADAUSDT,buy,1000000,25.498,13188985,11442842
2026-08-11T06:00:00.000Z,ADAUSDT,buy,5000000,122.285,13188985,11442842
2026-08-11T06:00:00.000Z,ADAUSDT,sell,10000,2.665,13188985,11442842
2026-08-11T06:00:00.000Z,ADAUSDT,sell,100000,7.014,13188985,11442842
2026-08-11T06:00:00.000Z,ADAUSDT,sell,1000000,35.64,13188985,11442842
2026-08-11T06:00:00.000Z,ADAUSDT,sell,5000000,104.059,13188985,11442842
2026-08-11T06:00:00.000Z,BNBUSDT,buy,10000,0.668,16533462,8285743
2026-08-11T06:00:00.000Z,BNBUSDT,buy,100000,1.925,16533462,8285743
2026-08-11T06:00:00.000Z,BNBUSDT,buy,1000000,9.492,16533462,8285743
2026-08-11T06:00:00.000Z,BNBUSDT,buy,5000000,40.466,16533462,8285743
2026-08-11T06:00:00.000Z,BNBUSDT,sell,10000,0.083,16533462,8285743
2026-08-11T06:00:00.000Z,BNBUSDT,sell,100000,1.268,16533462,8285743
