date,currency,instrument,expiry,strike,type,open_interest,mark_iv,underlying_usd,source
2026-08-21,ETH,ETH-23AUG26-1900-P,23AUG26,1900,put,358,103.39,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1920-C,23AUG26,1920,call,63,94.86,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1920-P,23AUG26,1920,put,154,94.86,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1940-C,23AUG26,1940,call,196,91.24,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1940-P,23AUG26,1940,put,1,91.24,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1960-C,23AUG26,1960,call,1,87.94,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1960-P,23AUG26,1960,put,256,87.94,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1980-C,23AUG26,1980,call,5,87.24,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-1980-P,23AUG26,1980,put,47,87.24,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2000-C,23AUG26,2000,call,65,84.33,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2000-P,23AUG26,2000,put,138,84.33,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2020-C,23AUG26,2020,call,5,81.68,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2020-P,23AUG26,2020,put,108,81.68,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2040-C,23AUG26,2040,call,509,78.45,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2040-P,23AUG26,2040,put,45,78.45,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2050-C,23AUG26,2050,call,0,76.3,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2050-P,23AUG26,2050,put,33,76.3,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2060-C,23AUG26,2060,call,8,73.87,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2060-P,23AUG26,2060,put,407,73.87,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2080-C,23AUG26,2080,call,33,70.16,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2080-P,23AUG26,2080,put,320,70.16,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2100-C,23AUG26,2100,call,131,67.04,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2100-P,23AUG26,2100,put,82,67.04,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2120-C,23AUG26,2120,call,18,64.2,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2120-P,23AUG26,2120,put,266,64.2,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2140-C,23AUG26,2140,call,117,61.11,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2140-P,23AUG26,2140,put,92,61.11,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2150-C,23AUG26,2150,call,117,60.06,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2150-P,23AUG26,2150,put,13,60.06,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2160-C,23AUG26,2160,call,29,58.78,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2160-P,23AUG26,2160,put,135,58.78,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2180-C,23AUG26,2180,call,188,56.11,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2180-P,23AUG26,2180,put,137,56.11,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2200-C,23AUG26,2200,call,134,53.93,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2200-P,23AUG26,2200,put,382,53.93,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2220-C,23AUG26,2220,call,33,52.66,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2220-P,23AUG26,2220,put,616,52.66,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2240-C,23AUG26,2240,call,432,52.07,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2240-P,23AUG26,2240,put,321,52.07,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2250-C,23AUG26,2250,call,198,51.84,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2250-P,23AUG26,2250,put,227,51.84,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2260-C,23AUG26,2260,call,89,51.69,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2260-P,23AUG26,2260,put,221,51.69,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2280-C,23AUG26,2280,call,268,51.62,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2280-P,23AUG26,2280,put,127,51.62,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2300-C,23AUG26,2300,call,390,51.8,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2300-P,23AUG26,2300,put,644,51.8,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2320-C,23AUG26,2320,call,492,51.93,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2320-P,23AUG26,2320,put,186,51.93,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2340-C,23AUG26,2340,call,550,51.86,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2340-P,23AUG26,2340,put,61,51.86,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2350-C,23AUG26,2350,call,323,52.33,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2350-P,23AUG26,2350,put,86,52.33,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2360-C,23AUG26,2360,call,392,52.67,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2360-P,23AUG26,2360,put,41,52.67,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2380-C,23AUG26,2380,call,216,53.89,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2380-P,23AUG26,2380,put,13,53.89,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2400-C,23AUG26,2400,call,286,55.45,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2400-P,23AUG26,2400,put,10,55.45,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2420-C,23AUG26,2420,call,104,57.02,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2420-P,23AUG26,2420,put,0,57.02,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2440-C,23AUG26,2440,call,72,58.63,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2440-P,23AUG26,2440,put,0,58.63,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2450-C,23AUG26,2450,call,16,59.28,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2450-P,23AUG26,2450,put,0,59.28,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2460-C,23AUG26,2460,call,47,60.11,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2460-P,23AUG26,2460,put,0,60.11,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2480-C,23AUG26,2480,call,31,61.95,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2480-P,23AUG26,2480,put,0,61.95,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2500-C,23AUG26,2500,call,41,63.82,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2500-P,23AUG26,2500,put,0,63.82,2341.66,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2600-C,23AUG26,2600,call,786,73.45,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-23AUG26-2600-P,23AUG26,2600,put,0,73.45,2341.96,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-1900-C,24AUG26,1900,call,0,85.89,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-1900-P,24AUG26,1900,put,97,85.89,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2000-C,24AUG26,2000,call,0,74.52,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2000-P,24AUG26,2000,put,39,74.52,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2050-C,24AUG26,2050,call,0,68.79,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2050-P,24AUG26,2050,put,251,68.79,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2080-C,24AUG26,2080,call,0,64.54,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2080-P,24AUG26,2080,put,0,64.54,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2100-C,24AUG26,2100,call,0,62.35,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2100-P,24AUG26,2100,put,22,62.35,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2120-C,24AUG26,2120,call,0,60.36,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2120-P,24AUG26,2120,put,519,60.36,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2140-C,24AUG26,2140,call,0,58.47,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2140-P,24AUG26,2140,put,6,58.47,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2150-C,24AUG26,2150,call,0,57.76,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2150-P,24AUG26,2150,put,1,57.76,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2160-C,24AUG26,2160,call,0,56.76,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2160-P,24AUG26,2160,put,6,56.76,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2180-C,24AUG26,2180,call,0,55.2,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2180-P,24AUG26,2180,put,30,55.2,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2200-C,24AUG26,2200,call,0,53.91,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2200-P,24AUG26,2200,put,6,53.91,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2220-P,24AUG26,2220,put,135,52.93,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2220-C,24AUG26,2220,call,0,52.93,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2240-C,24AUG26,2240,call,0,52.53,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2240-P,24AUG26,2240,put,21,52.53,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2260-C,24AUG26,2260,call,0,52.17,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2260-P,24AUG26,2260,put,21,52.17,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2280-C,24AUG26,2280,call,0,52.02,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2280-P,24AUG26,2280,put,69,52.02,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2300-C,24AUG26,2300,call,26,52.04,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2300-P,24AUG26,2300,put,60,52.04,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2320-C,24AUG26,2320,call,127,52.36,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2320-P,24AUG26,2320,put,60,52.36,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2340-C,24AUG26,2340,call,30,52.43,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2340-P,24AUG26,2340,put,130,52.43,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2360-C,24AUG26,2360,call,91,53.48,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2360-P,24AUG26,2360,put,60,53.48,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2380-C,24AUG26,2380,call,68,54.41,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2380-P,24AUG26,2380,put,0,54.41,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2400-C,24AUG26,2400,call,41,55.51,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2400-P,24AUG26,2400,put,0,55.51,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2420-C,24AUG26,2420,call,0,56.6,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2420-P,24AUG26,2420,put,0,56.6,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2440-C,24AUG26,2440,call,0,57.89,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2440-P,24AUG26,2440,put,0,57.89,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2450-C,24AUG26,2450,call,0,58.67,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2450-P,24AUG26,2450,put,0,58.67,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2460-C,24AUG26,2460,call,20,59.37,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2460-P,24AUG26,2460,put,0,59.37,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2480-C,24AUG26,2480,call,0,60.65,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2480-P,24AUG26,2480,put,0,60.65,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2500-P,24AUG26,2500,put,0,61.94,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2500-C,24AUG26,2500,call,3,61.94,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2520-C,24AUG26,2520,call,1,63.47,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2520-P,24AUG26,2520,put,0,63.47,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2550-C,24AUG26,2550,call,12,65.77,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2550-P,24AUG26,2550,put,0,65.77,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2600-P,24AUG26,2600,put,0,69.36,2342.8,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2600-C,24AUG26,2600,call,36,69.36,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2700-C,24AUG26,2700,call,5,76.75,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-24AUG26-2700-P,24AUG26,2700,put,0,76.75,2342.5,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-800-P,25DEC26,800,put,6417,81.69,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-800-C,25DEC26,800,call,171,81.69,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1000-C,25DEC26,1000,call,55,73.6,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1000-P,25DEC26,1000,put,19398,73.6,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1200-P,25DEC26,1200,put,7241,67.55,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1200-C,25DEC26,1200,call,341,67.55,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1300-C,25DEC26,1300,call,50,64.42,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1300-P,25DEC26,1300,put,2065,64.42,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1400-C,25DEC26,1400,call,946,61.77,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1400-P,25DEC26,1400,put,13707,61.77,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1500-C,25DEC26,1500,call,759,59.59,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1500-P,25DEC26,1500,put,15680,59.59,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1600-C,25DEC26,1600,call,619,57.83,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1600-P,25DEC26,1600,put,7457,57.83,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1700-C,25DEC26,1700,call,365,56.34,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1700-P,25DEC26,1700,put,13944,56.34,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1800-P,25DEC26,1800,put,5338,55.13,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1800-C,25DEC26,1800,call,2476,55.13,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1900-C,25DEC26,1900,call,3877,54.24,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-1900-P,25DEC26,1900,put,4991,54.24,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2000-P,25DEC26,2000,put,8757,53.6,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2000-C,25DEC26,2000,call,10961,53.6,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2100-C,25DEC26,2100,call,1693,53.17,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2100-P,25DEC26,2100,put,3455,53.17,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2200-P,25DEC26,2200,put,9114,52.94,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2200-C,25DEC26,2200,call,52514,52.94,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2300-C,25DEC26,2300,call,7991,52.84,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2300-P,25DEC26,2300,put,4981,52.84,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2400-P,25DEC26,2400,put,1715,52.86,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2400-C,25DEC26,2400,call,12383,52.86,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2500-P,25DEC26,2500,put,1311,53.02,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2500-C,25DEC26,2500,call,27493,53.02,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2600-C,25DEC26,2600,call,6585,53.22,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2600-P,25DEC26,2600,put,1065,53.22,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2700-C,25DEC26,2700,call,6450,53.46,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2700-P,25DEC26,2700,put,446,53.46,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2800-P,25DEC26,2800,put,2341,53.76,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2800-C,25DEC26,2800,call,9097,53.76,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2900-C,25DEC26,2900,call,2028,54.07,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-2900-P,25DEC26,2900,put,173,54.07,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3000-P,25DEC26,3000,put,781,54.42,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3000-C,25DEC26,3000,call,7035,54.42,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3100-C,25DEC26,3100,call,2335,54.82,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3100-P,25DEC26,3100,put,0,54.82,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3200-P,25DEC26,3200,put,251,55.25,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3200-C,25DEC26,3200,call,67873,55.25,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3300-C,25DEC26,3300,call,2226,55.67,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3300-P,25DEC26,3300,put,10,55.67,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3400-P,25DEC26,3400,put,89,56.09,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3400-C,25DEC26,3400,call,13109,56.09,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3500-C,25DEC26,3500,call,28518,56.5,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3500-P,25DEC26,3500,put,51,56.5,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3600-C,25DEC26,3600,call,2233,56.94,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3600-P,25DEC26,3600,put,93,56.94,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3800-C,25DEC26,3800,call,2914,57.85,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-3800-P,25DEC26,3800,put,26,57.85,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4000-C,25DEC26,4000,call,17011,58.76,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4000-P,25DEC26,4000,put,223,58.76,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4200-C,25DEC26,4200,call,4575,59.63,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4200-P,25DEC26,4200,put,62,59.63,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4400-P,25DEC26,4400,put,20,60.56,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4400-C,25DEC26,4400,call,3324,60.56,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4500-C,25DEC26,4500,call,2942,61.12,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4500-P,25DEC26,4500,put,2,61.12,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4600-P,25DEC26,4600,put,0,61.47,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4600-C,25DEC26,4600,call,10789,61.47,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4800-C,25DEC26,4800,call,2772,62.46,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-4800-P,25DEC26,4800,put,77,62.46,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-5000-P,25DEC26,5000,put,2,63.31,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-5000-C,25DEC26,5000,call,4542,63.31,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-5200-C,25DEC26,5200,call,8819,64.21,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-5200-P,25DEC26,5200,put,0,64.21,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-5500-P,25DEC26,5500,put,0,65.54,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-5500-C,25DEC26,5500,call,1617,65.54,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-6000-C,25DEC26,6000,call,10481,67.63,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-6000-P,25DEC26,6000,put,0,67.63,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-6500-P,25DEC26,6500,put,0,69.43,2362.99,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-6500-C,25DEC26,6500,call,1804,69.43,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-7000-C,25DEC26,7000,call,2920,70.88,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-7000-P,25DEC26,7000,put,0,70.88,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-8000-C,25DEC26,8000,call,2538,73.14,2362.69,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-8000-P,25DEC26,8000,put,0,73.14,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-9000-P,25DEC26,9000,put,0,76.68,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-9000-C,25DEC26,9000,call,1975,76.68,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-10000-C,25DEC26,10000,call,1663,81.03,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-10000-P,25DEC26,10000,put,0,81.03,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-11000-C,25DEC26,11000,call,2143,82.66,2362.68,bykaranteli.com
2026-08-21,ETH,ETH-25DEC26-11000-P,25DEC26,11000,put,359,82.66,2362.31,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-800-C,25JUN27,800,call,118,71.63,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-800-P,25JUN27,800,put,689,71.63,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-900-P,25JUN27,900,put,841,69.2,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-900-C,25JUN27,900,call,0,69.2,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1000-P,25JUN27,1000,put,4742,67,2414.16,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1000-C,25JUN27,1000,call,70,67,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1200-C,25JUN27,1200,call,55,63.06,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1200-P,25JUN27,1200,put,527,63.06,2413.47,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1300-C,25JUN27,1300,call,108,61.37,2413.47,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1300-P,25JUN27,1300,put,1674,61.37,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1400-C,25JUN27,1400,call,50,60.02,2414.16,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1400-P,25JUN27,1400,put,1789,60.02,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1500-C,25JUN27,1500,call,50,58.84,2413.47,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1500-P,25JUN27,1500,put,461,58.84,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1600-C,25JUN27,1600,call,393,57.89,2413.47,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1600-P,25JUN27,1600,put,1969,57.89,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1700-P,25JUN27,1700,put,2970,57.17,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1700-C,25JUN27,1700,call,673,57.17,2413.86,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1800-P,25JUN27,1800,put,903,56.57,2413.83,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1800-C,25JUN27,1800,call,1495,56.57,2413.47,bykaranteli.com
2026-08-21,ETH,ETH-25JUN27-1900-C,25JUN27,1900,call,116,56.16,2413.83,bykaranteli.com
