date,currency,dvol,source
2025-03-19,ETH,68.44,bykaranteli.com
2025-03-20,BTC,49.01,bykaranteli.com
2025-03-20,ETH,65.47,bykaranteli.com
2025-03-21,BTC,47.56,bykaranteli.com
2025-03-21,ETH,64.09,bykaranteli.com
2025-03-22,BTC,48.88,bykaranteli.com
2025-03-22,ETH,66.48,bykaranteli.com
2025-03-23,BTC,47.66,bykaranteli.com
2025-03-23,ETH,64.13,bykaranteli.com
2025-03-24,BTC,47.32,bykaranteli.com
2025-03-24,ETH,62.5,bykaranteli.com
2025-03-25,BTC,46.99,bykaranteli.com
2025-03-25,ETH,61.88,bykaranteli.com
2025-03-26,BTC,47.27,bykaranteli.com
2025-03-26,ETH,62,bykaranteli.com
2025-03-27,BTC,46.61,bykaranteli.com
2025-03-27,ETH,61.31,bykaranteli.com
2025-03-28,BTC,49.93,bykaranteli.com
2025-03-28,ETH,64.2,bykaranteli.com
2025-03-29,BTC,52.69,bykaranteli.com
2025-03-29,ETH,71.49,bykaranteli.com
2025-03-30,BTC,53.73,bykaranteli.com
2025-03-30,ETH,71.67,bykaranteli.com
2025-03-31,BTC,51.02,bykaranteli.com
2025-03-31,ETH,68.64,bykaranteli.com
2025-04-01,BTC,49.55,bykaranteli.com
2025-04-01,ETH,66.55,bykaranteli.com
2025-04-02,BTC,52.61,bykaranteli.com
2025-04-02,ETH,68.99,bykaranteli.com
2025-04-03,BTC,52.64,bykaranteli.com
2025-04-03,ETH,69.62,bykaranteli.com
2025-04-04,BTC,55.33,bykaranteli.com
2025-04-04,ETH,71.29,bykaranteli.com
2025-04-05,BTC,57.1,bykaranteli.com
2025-04-05,ETH,72.98,bykaranteli.com
2025-04-06,BTC,59.59,bykaranteli.com
2025-04-06,ETH,81.48,bykaranteli.com
2025-04-07,BTC,52.79,bykaranteli.com
2025-04-07,ETH,75.06,bykaranteli.com
2025-04-08,BTC,56.84,bykaranteli.com
2025-04-08,ETH,78.39,bykaranteli.com
2025-04-09,BTC,53.04,bykaranteli.com
2025-04-09,ETH,72.77,bykaranteli.com
2025-04-10,BTC,53.56,bykaranteli.com
2025-04-10,ETH,75.48,bykaranteli.com
2025-04-11,BTC,56.15,bykaranteli.com
2025-04-11,ETH,76.36,bykaranteli.com
2025-04-12,BTC,57.45,bykaranteli.com
2025-04-12,ETH,75.63,bykaranteli.com
2025-04-13,BTC,56.29,bykaranteli.com
2025-04-13,ETH,78.58,bykaranteli.com
2025-04-14,BTC,53.31,bykaranteli.com
2025-04-14,ETH,72.65,bykaranteli.com
2025-04-15,BTC,50.39,bykaranteli.com
2025-04-15,ETH,70.85,bykaranteli.com
2025-04-16,BTC,49.58,bykaranteli.com
2025-04-16,ETH,69.7,bykaranteli.com
2025-04-17,BTC,48.41,bykaranteli.com
2025-04-17,ETH,70.28,bykaranteli.com
2025-04-18,BTC,46.9,bykaranteli.com
2025-04-18,ETH,68.38,bykaranteli.com
2025-04-19,BTC,48.29,bykaranteli.com
2025-04-19,ETH,67.74,bykaranteli.com
2025-04-20,BTC,48.2,bykaranteli.com
2025-04-20,ETH,69.02,bykaranteli.com
2025-04-21,BTC,49.16,bykaranteli.com
2025-04-21,ETH,68.43,bykaranteli.com
2025-04-22,BTC,52.69,bykaranteli.com
2025-04-22,ETH,72.69,bykaranteli.com
2025-04-23,BTC,49.42,bykaranteli.com
2025-04-23,ETH,71.7,bykaranteli.com
2025-04-24,BTC,46.96,bykaranteli.com
2025-04-24,ETH,69.58,bykaranteli.com
2025-04-25,BTC,46.45,bykaranteli.com
2025-04-25,ETH,69.34,bykaranteli.com
2025-04-26,BTC,47.42,bykaranteli.com
2025-04-26,ETH,69.93,bykaranteli.com
2025-04-27,BTC,48.12,bykaranteli.com
2025-04-27,ETH,69.79,bykaranteli.com
2025-04-28,BTC,47.05,bykaranteli.com
2025-04-28,ETH,68.11,bykaranteli.com
2025-04-29,BTC,46.17,bykaranteli.com
2025-04-29,ETH,67.69,bykaranteli.com
2025-04-30,BTC,45.07,bykaranteli.com
2025-04-30,ETH,66.48,bykaranteli.com
2025-05-01,BTC,46.11,bykaranteli.com
2025-05-01,ETH,66.22,bykaranteli.com
2025-05-02,BTC,44.54,bykaranteli.com
2025-05-02,ETH,64.35,bykaranteli.com
2025-05-03,BTC,44.9,bykaranteli.com
2025-05-03,ETH,64.59,bykaranteli.com
2025-05-04,BTC,46.35,bykaranteli.com
2025-05-04,ETH,65.12,bykaranteli.com
2025-05-05,BTC,45,bykaranteli.com
2025-05-05,ETH,62.62,bykaranteli.com
2025-05-06,BTC,46.66,bykaranteli.com
2025-05-06,ETH,64.3,bykaranteli.com
2025-05-07,BTC,44.8,bykaranteli.com
2025-05-07,ETH,63.45,bykaranteli.com
2025-05-08,BTC,45.88,bykaranteli.com
2025-05-08,ETH,66.96,bykaranteli.com
2025-05-09,BTC,45.78,bykaranteli.com
2025-05-09,ETH,72.25,bykaranteli.com
2025-05-10,BTC,47.13,bykaranteli.com
2025-05-10,ETH,75.47,bykaranteli.com
2025-05-11,BTC,47.13,bykaranteli.com
2025-05-11,ETH,74.66,bykaranteli.com
2025-05-12,BTC,45.44,bykaranteli.com
2025-05-12,ETH,72.31,bykaranteli.com
2025-05-13,BTC,45.71,bykaranteli.com
2025-05-13,ETH,71.34,bykaranteli.com
2025-05-14,BTC,44.79,bykaranteli.com
2025-05-14,ETH,70.83,bykaranteli.com
2025-05-15,BTC,43.57,bykaranteli.com
2025-05-15,ETH,70.15,bykaranteli.com
2025-05-16,BTC,42.62,bykaranteli.com
2025-05-16,ETH,68.94,bykaranteli.com
2025-05-17,BTC,43.13,bykaranteli.com
2025-05-17,ETH,69.33,bykaranteli.com
2025-05-18,BTC,44.93,bykaranteli.com
2025-05-18,ETH,74.3,bykaranteli.com
2025-05-19,BTC,44.02,bykaranteli.com
2025-05-19,ETH,71.07,bykaranteli.com
2025-05-20,BTC,47.3,bykaranteli.com
2025-05-20,ETH,70.88,bykaranteli.com
2025-05-21,BTC,49.13,bykaranteli.com
2025-05-21,ETH,73.4,bykaranteli.com
2025-05-22,BTC,49,bykaranteli.com
2025-05-22,ETH,74.79,bykaranteli.com
2025-05-23,BTC,47.68,bykaranteli.com
2025-05-23,ETH,72.7,bykaranteli.com
2025-05-24,BTC,47.53,bykaranteli.com
2025-05-24,ETH,72.74,bykaranteli.com
2025-05-25,BTC,48.96,bykaranteli.com
2025-05-25,ETH,73.54,bykaranteli.com
2025-05-26,BTC,47.13,bykaranteli.com
2025-05-26,ETH,71.8,bykaranteli.com
2025-05-27,BTC,46.16,bykaranteli.com
2025-05-27,ETH,71.17,bykaranteli.com
2025-05-28,BTC,45.24,bykaranteli.com
2025-05-28,ETH,70.14,bykaranteli.com
2025-05-29,BTC,44.61,bykaranteli.com
2025-05-29,ETH,72.95,bykaranteli.com
2025-05-30,BTC,43.71,bykaranteli.com
2025-05-30,ETH,71.41,bykaranteli.com
2025-05-31,BTC,45.88,bykaranteli.com
2025-05-31,ETH,72.48,bykaranteli.com
2025-06-01,BTC,45.13,bykaranteli.com
2025-06-01,ETH,72.23,bykaranteli.com
2025-06-02,BTC,42.97,bykaranteli.com
2025-06-02,ETH,69.56,bykaranteli.com
2025-06-03,BTC,42.83,bykaranteli.com
2025-06-03,ETH,68.38,bykaranteli.com
2025-06-04,BTC,42.18,bykaranteli.com
2025-06-04,ETH,67.9,bykaranteli.com
2025-06-05,BTC,42.76,bykaranteli.com
2025-06-05,ETH,72.45,bykaranteli.com
2025-06-06,BTC,40.53,bykaranteli.com
2025-06-06,ETH,69.32,bykaranteli.com
2025-06-07,BTC,41.99,bykaranteli.com
2025-06-07,ETH,71.27,bykaranteli.com
2025-06-08,BTC,42.52,bykaranteli.com
2025-06-08,ETH,71.03,bykaranteli.com
2025-06-09,BTC,42.61,bykaranteli.com
2025-06-09,ETH,70.68,bykaranteli.com
2025-06-10,BTC,42.51,bykaranteli.com
2025-06-10,ETH,76.22,bykaranteli.com
2025-06-11,BTC,40.95,bykaranteli.com
2025-06-11,ETH,71.92,bykaranteli.com
2025-06-12,BTC,39.77,bykaranteli.com
2025-06-12,ETH,70.64,bykaranteli.com
2025-06-13,BTC,40.72,bykaranteli.com
2025-06-13,ETH,74.82,bykaranteli.com
2025-06-14,BTC,41,bykaranteli.com
2025-06-14,ETH,73.18,bykaranteli.com
2025-06-15,BTC,42.32,bykaranteli.com
2025-06-15,ETH,78.15,bykaranteli.com
2025-06-16,BTC,41.73,bykaranteli.com
2025-06-16,ETH,76.2,bykaranteli.com
2025-06-17,BTC,41.62,bykaranteli.com
2025-06-17,ETH,75.19,bykaranteli.com
2025-06-18,BTC,39.69,bykaranteli.com
2025-06-18,ETH,74.72,bykaranteli.com
2025-06-19,BTC,40.21,bykaranteli.com
2025-06-19,ETH,72.64,bykaranteli.com
2025-06-20,BTC,40.67,bykaranteli.com
2025-06-20,ETH,71.49,bykaranteli.com
2025-06-21,BTC,41.01,bykaranteli.com
2025-06-21,ETH,76.26,bykaranteli.com
2025-06-22,BTC,41.75,bykaranteli.com
2025-06-22,ETH,73.43,bykaranteli.com
2025-06-23,BTC,39.86,bykaranteli.com
2025-06-23,ETH,71.1,bykaranteli.com
2025-06-24,BTC,39.05,bykaranteli.com
2025-06-24,ETH,70.17,bykaranteli.com
2025-06-25,BTC,38.4,bykaranteli.com
2025-06-25,ETH,69.32,bykaranteli.com
2025-06-26,BTC,38.25,bykaranteli.com
2025-06-26,ETH,68.88,bykaranteli.com
2025-06-27,BTC,38.1,bykaranteli.com
2025-06-27,ETH,65.59,bykaranteli.com
2025-06-28,BTC,37.71,bykaranteli.com
2025-06-28,ETH,63.96,bykaranteli.com
2025-06-29,BTC,39.34,bykaranteli.com
2025-06-29,ETH,65.08,bykaranteli.com
2025-06-30,BTC,37.74,bykaranteli.com
2025-06-30,ETH,63.1,bykaranteli.com
2025-07-01,BTC,37.61,bykaranteli.com
2025-07-01,ETH,61.62,bykaranteli.com
2025-07-02,BTC,39.6,bykaranteli.com
2025-07-02,ETH,66.47,bykaranteli.com
2025-07-03,BTC,39.08,bykaranteli.com
2025-07-03,ETH,65.45,bykaranteli.com
2025-07-04,BTC,39.21,bykaranteli.com
2025-07-04,ETH,64.25,bykaranteli.com
2025-07-05,BTC,38.54,bykaranteli.com
2025-07-05,ETH,62.73,bykaranteli.com
2025-07-06,BTC,38.98,bykaranteli.com
2025-07-06,ETH,63.38,bykaranteli.com
2025-07-07,BTC,38.71,bykaranteli.com
2025-07-07,ETH,63.75,bykaranteli.com
2025-07-08,BTC,37.77,bykaranteli.com
2025-07-08,ETH,63.12,bykaranteli.com
2025-07-09,BTC,38.77,bykaranteli.com
2025-07-09,ETH,65.37,bykaranteli.com
2025-07-10,BTC,38.62,bykaranteli.com
2025-07-10,ETH,67.2,bykaranteli.com
2025-07-11,BTC,37.94,bykaranteli.com
2025-07-11,ETH,68.43,bykaranteli.com
2025-07-12,BTC,38.2,bykaranteli.com
2025-07-12,ETH,68.03,bykaranteli.com
2025-07-13,BTC,39.24,bykaranteli.com
2025-07-13,ETH,66.36,bykaranteli.com
2025-07-14,BTC,39.64,bykaranteli.com
2025-07-14,ETH,67.67,bykaranteli.com
2025-07-15,BTC,39.93,bykaranteli.com
2025-07-15,ETH,69.08,bykaranteli.com
2025-07-16,BTC,39.07,bykaranteli.com
2025-07-16,ETH,66.17,bykaranteli.com
2025-07-17,BTC,39.47,bykaranteli.com
2025-07-17,ETH,71.04,bykaranteli.com
2025-07-18,BTC,38.6,bykaranteli.com
2025-07-18,ETH,67.29,bykaranteli.com
2025-07-19,BTC,38.85,bykaranteli.com
2025-07-19,ETH,67.55,bykaranteli.com
2025-07-20,BTC,39.23,bykaranteli.com
2025-07-20,ETH,70.58,bykaranteli.com
2025-07-21,BTC,39.28,bykaranteli.com
2025-07-21,ETH,69.6,bykaranteli.com
2025-07-22,BTC,39.88,bykaranteli.com
2025-07-22,ETH,68.42,bykaranteli.com
2025-07-23,BTC,39.58,bykaranteli.com
2025-07-23,ETH,68.18,bykaranteli.com
2025-07-24,BTC,40.22,bykaranteli.com
2025-07-24,ETH,67.47,bykaranteli.com
2025-07-25,BTC,40.06,bykaranteli.com
2025-07-25,ETH,67.36,bykaranteli.com
2025-07-26,BTC,38.95,bykaranteli.com
2025-07-26,ETH,67.52,bykaranteli.com
2025-07-27,BTC,39.37,bykaranteli.com
2025-07-27,ETH,67.96,bykaranteli.com
2025-07-28,BTC,38.27,bykaranteli.com
2025-07-28,ETH,67.68,bykaranteli.com
2025-07-29,BTC,35.18,bykaranteli.com
2025-07-29,ETH,66.53,bykaranteli.com
2025-07-30,BTC,36.13,bykaranteli.com
2025-07-30,ETH,65.18,bykaranteli.com
2025-07-31,BTC,36.73,bykaranteli.com
2025-07-31,ETH,67.3,bykaranteli.com
2025-08-01,BTC,38.42,bykaranteli.com
2025-08-01,ETH,69.77,bykaranteli.com
2025-08-02,BTC,37.67,bykaranteli.com
2025-08-02,ETH,70.19,bykaranteli.com
2025-08-03,BTC,38.03,bykaranteli.com
2025-08-03,ETH,68.96,bykaranteli.com
2025-08-04,BTC,36.89,bykaranteli.com
2025-08-04,ETH,66.19,bykaranteli.com
2025-08-05,BTC,36.01,bykaranteli.com
2025-08-05,ETH,65.94,bykaranteli.com
2025-08-06,BTC,34.88,bykaranteli.com
2025-08-06,ETH,64.68,bykaranteli.com
2025-08-07,BTC,35.66,bykaranteli.com
2025-08-07,ETH,65.44,bykaranteli.com
2025-08-08,BTC,34.4,bykaranteli.com
2025-08-08,ETH,67.97,bykaranteli.com
2025-08-09,BTC,35.07,bykaranteli.com
2025-08-09,ETH,70.64,bykaranteli.com
2025-08-10,BTC,35.43,bykaranteli.com
2025-08-10,ETH,68.38,bykaranteli.com
2025-08-11,BTC,36.56,bykaranteli.com
2025-08-11,ETH,69.21,bykaranteli.com
2025-08-12,BTC,36.94,bykaranteli.com
2025-08-12,ETH,69.79,bykaranteli.com
2025-08-13,BTC,39,bykaranteli.com
2025-08-13,ETH,70.88,bykaranteli.com
2025-08-14,BTC,36.95,bykaranteli.com
2025-08-14,ETH,71.24,bykaranteli.com
2025-08-15,BTC,35.37,bykaranteli.com
2025-08-15,ETH,71.64,bykaranteli.com
2025-08-16,BTC,35.38,bykaranteli.com
2025-08-16,ETH,71.72,bykaranteli.com
2025-08-17,BTC,35.83,bykaranteli.com
2025-08-17,ETH,72.82,bykaranteli.com
2025-08-18,BTC,35.99,bykaranteli.com
2025-08-18,ETH,70.58,bykaranteli.com
2025-08-19,BTC,37.87,bykaranteli.com
2025-08-19,ETH,72.92,bykaranteli.com
2025-08-20,BTC,36.02,bykaranteli.com
2025-08-20,ETH,70.55,bykaranteli.com
2025-08-21,BTC,37.25,bykaranteli.com
2025-08-21,ETH,69.99,bykaranteli.com
2025-08-22,BTC,34.53,bykaranteli.com
2025-08-22,ETH,69.41,bykaranteli.com
2025-08-23,BTC,34.97,bykaranteli.com
2025-08-23,ETH,68.79,bykaranteli.com
2025-08-24,BTC,35.07,bykaranteli.com
2025-08-24,ETH,70.71,bykaranteli.com
2025-08-25,BTC,37.93,bykaranteli.com
2025-08-25,ETH,74.6,bykaranteli.com
2025-08-26,BTC,36.92,bykaranteli.com
2025-08-26,ETH,74.72,bykaranteli.com
2025-08-27,BTC,37.91,bykaranteli.com
2025-08-27,ETH,71.73,bykaranteli.com
2025-08-28,BTC,36.95,bykaranteli.com
2025-08-28,ETH,70.42,bykaranteli.com
2025-08-29,BTC,38.98,bykaranteli.com
2025-08-29,ETH,70.74,bykaranteli.com
2025-08-30,BTC,38.85,bykaranteli.com
2025-08-30,ETH,70.7,bykaranteli.com
2025-08-31,BTC,39.62,bykaranteli.com
2025-08-31,ETH,69.67,bykaranteli.com
2025-09-01,BTC,39.5,bykaranteli.com
2025-09-01,ETH,70.65,bykaranteli.com
2025-09-02,BTC,38.8,bykaranteli.com
2025-09-02,ETH,71.12,bykaranteli.com
2025-09-03,BTC,38.85,bykaranteli.com
2025-09-03,ETH,70.59,bykaranteli.com
2025-09-04,BTC,38.48,bykaranteli.com
2025-09-04,ETH,70.48,bykaranteli.com
2025-09-05,BTC,37.49,bykaranteli.com
2025-09-05,ETH,67.53,bykaranteli.com
2025-09-06,BTC,37.76,bykaranteli.com
2025-09-06,ETH,67.41,bykaranteli.com
2025-09-07,BTC,37.9,bykaranteli.com
2025-09-07,ETH,67.1,bykaranteli.com
2025-09-08,BTC,37.08,bykaranteli.com
2025-09-08,ETH,65.13,bykaranteli.com
2025-09-09,BTC,37.36,bykaranteli.com
2025-09-09,ETH,65.15,bykaranteli.com
2025-09-10,BTC,36.95,bykaranteli.com
2025-09-10,ETH,65.1,bykaranteli.com
2025-09-11,BTC,35.26,bykaranteli.com
2025-09-11,ETH,64.15,bykaranteli.com
2025-09-12,BTC,34.66,bykaranteli.com
2025-09-12,ETH,63.78,bykaranteli.com
2025-09-13,BTC,34.28,bykaranteli.com
2025-09-13,ETH,61.8,bykaranteli.com
2025-09-14,BTC,34.41,bykaranteli.com
2025-09-14,ETH,61.68,bykaranteli.com
2025-09-15,BTC,35.56,bykaranteli.com
2025-09-15,ETH,62.78,bykaranteli.com
2025-09-16,BTC,36.52,bykaranteli.com
2025-09-16,ETH,63.5,bykaranteli.com
2025-09-17,BTC,35.55,bykaranteli.com
2025-09-17,ETH,63.67,bykaranteli.com
2025-09-18,BTC,33.81,bykaranteli.com
2025-09-18,ETH,61.91,bykaranteli.com
2025-09-19,BTC,34.78,bykaranteli.com
2025-09-19,ETH,60.79,bykaranteli.com
2025-09-20,BTC,34.48,bykaranteli.com
2025-09-20,ETH,60.3,bykaranteli.com
2025-09-21,BTC,34.51,bykaranteli.com
2025-09-21,ETH,60.57,bykaranteli.com
2025-09-22,BTC,35.17,bykaranteli.com
2025-09-22,ETH,63.28,bykaranteli.com
2025-09-23,BTC,37.14,bykaranteli.com
2025-09-23,ETH,64.12,bykaranteli.com
2025-09-24,BTC,36.17,bykaranteli.com
2025-09-24,ETH,63.57,bykaranteli.com
2025-09-25,BTC,37.69,bykaranteli.com
2025-09-25,ETH,66.7,bykaranteli.com
2025-09-26,BTC,36.55,bykaranteli.com
2025-09-26,ETH,63.6,bykaranteli.com
2025-09-27,BTC,36.42,bykaranteli.com
2025-09-27,ETH,63.5,bykaranteli.com
2025-09-28,BTC,35.86,bykaranteli.com
2025-09-28,ETH,63.86,bykaranteli.com
2025-09-29,BTC,36.39,bykaranteli.com
2025-09-29,ETH,63.14,bykaranteli.com
2025-09-30,BTC,36.61,bykaranteli.com
2025-09-30,ETH,62.38,bykaranteli.com
2025-10-01,BTC,37.12,bykaranteli.com
2025-10-01,ETH,63.03,bykaranteli.com
2025-10-02,BTC,37.39,bykaranteli.com
2025-10-02,ETH,63.54,bykaranteli.com
2025-10-03,BTC,38.03,bykaranteli.com
2025-10-03,ETH,62.42,bykaranteli.com
2025-10-04,BTC,38.03,bykaranteli.com
2025-10-04,ETH,62.52,bykaranteli.com
2025-10-05,BTC,37.95,bykaranteli.com
2025-10-05,ETH,63.15,bykaranteli.com
2025-10-06,BTC,39.26,bykaranteli.com
2025-10-06,ETH,63.1,bykaranteli.com
2025-10-07,BTC,39.28,bykaranteli.com
2025-10-07,ETH,63.84,bykaranteli.com
2025-10-08,BTC,39.44,bykaranteli.com
2025-10-08,ETH,62.74,bykaranteli.com
2025-10-09,BTC,39.73,bykaranteli.com
2025-10-09,ETH,64.69,bykaranteli.com
2025-10-10,BTC,44.11,bykaranteli.com
2025-10-10,ETH,67.63,bykaranteli.com
2025-10-11,BTC,46.15,bykaranteli.com
2025-10-11,ETH,71.71,bykaranteli.com
2025-10-12,BTC,46.24,bykaranteli.com
2025-10-12,ETH,71.31,bykaranteli.com
2025-10-13,BTC,43.38,bykaranteli.com
2025-10-13,ETH,70.58,bykaranteli.com
2025-10-14,BTC,45.01,bykaranteli.com
2025-10-14,ETH,73.13,bykaranteli.com
2025-10-15,BTC,45.25,bykaranteli.com
2025-10-15,ETH,72.34,bykaranteli.com
2025-10-16,BTC,47.78,bykaranteli.com
2025-10-16,ETH,73.59,bykaranteli.com
2025-10-17,BTC,50,bykaranteli.com
2025-10-17,ETH,75.49,bykaranteli.com
2025-10-18,BTC,49.08,bykaranteli.com
2025-10-18,ETH,73.49,bykaranteli.com
2025-10-19,BTC,47.68,bykaranteli.com
2025-10-19,ETH,72.99,bykaranteli.com
2025-10-20,BTC,45.95,bykaranteli.com
2025-10-20,ETH,73.24,bykaranteli.com
2025-10-21,BTC,49.27,bykaranteli.com
2025-10-21,ETH,74.68,bykaranteli.com
2025-10-22,BTC,50.7,bykaranteli.com
2025-10-22,ETH,75.91,bykaranteli.com
2025-10-23,BTC,45.13,bykaranteli.com
2025-10-23,ETH,72.97,bykaranteli.com
2025-10-24,BTC,42.84,bykaranteli.com
2025-10-24,ETH,69.47,bykaranteli.com
2025-10-25,BTC,42.9,bykaranteli.com
2025-10-25,ETH,69.21,bykaranteli.com
2025-10-26,BTC,43.91,bykaranteli.com
2025-10-26,ETH,69.47,bykaranteli.com
2025-10-27,BTC,42.82,bykaranteli.com
2025-10-27,ETH,68.75,bykaranteli.com
2025-10-28,BTC,42.39,bykaranteli.com
2025-10-28,ETH,69.85,bykaranteli.com
2025-10-29,BTC,45.07,bykaranteli.com
2025-10-29,ETH,71.45,bykaranteli.com
2025-10-30,BTC,44.85,bykaranteli.com
2025-10-30,ETH,70.04,bykaranteli.com
2025-10-31,BTC,43.31,bykaranteli.com
2025-10-31,ETH,68.53,bykaranteli.com
2025-11-01,BTC,43.49,bykaranteli.com
2025-11-01,ETH,68.6,bykaranteli.com
2025-11-02,BTC,44.12,bykaranteli.com
2025-11-02,ETH,67.84,bykaranteli.com
2025-11-03,BTC,45.73,bykaranteli.com
2025-11-03,ETH,70.28,bykaranteli.com
2025-11-04,BTC,47.79,bykaranteli.com
2025-11-04,ETH,74.76,bykaranteli.com
2025-11-05,BTC,46.55,bykaranteli.com
2025-11-05,ETH,70.65,bykaranteli.com
2025-11-06,BTC,46.94,bykaranteli.com
2025-11-06,ETH,72.82,bykaranteli.com
2025-11-07,BTC,44.61,bykaranteli.com
2025-11-07,ETH,71.6,bykaranteli.com
2025-11-08,BTC,44.88,bykaranteli.com
2025-11-08,ETH,71.8,bykaranteli.com
2025-11-09,BTC,45.11,bykaranteli.com
2025-11-09,ETH,73.01,bykaranteli.com
2025-11-10,BTC,44.3,bykaranteli.com
2025-11-10,ETH,72.13,bykaranteli.com
2025-11-11,BTC,46.61,bykaranteli.com
2025-11-11,ETH,74.73,bykaranteli.com
2025-11-12,BTC,46.07,bykaranteli.com
2025-11-12,ETH,73.05,bykaranteli.com
2025-11-13,BTC,46.52,bykaranteli.com
2025-11-13,ETH,74.48,bykaranteli.com
2025-11-14,BTC,49.71,bykaranteli.com
2025-11-14,ETH,77.94,bykaranteli.com
2025-11-15,BTC,48.5,bykaranteli.com
2025-11-15,ETH,75.56,bykaranteli.com
2025-11-16,BTC,49.64,bykaranteli.com
2025-11-16,ETH,77.2,bykaranteli.com
2025-11-17,BTC,50.62,bykaranteli.com
2025-11-17,ETH,77.94,bykaranteli.com
2025-11-18,BTC,50.52,bykaranteli.com
2025-11-18,ETH,75.43,bykaranteli.com
2025-11-19,BTC,51.04,bykaranteli.com
2025-11-19,ETH,76.67,bykaranteli.com
2025-11-20,BTC,54.65,bykaranteli.com
2025-11-20,ETH,79.04,bykaranteli.com
2025-11-21,BTC,57.38,bykaranteli.com
2025-11-21,ETH,80.53,bykaranteli.com
2025-11-22,BTC,59.16,bykaranteli.com
2025-11-22,ETH,80.38,bykaranteli.com
2025-11-23,BTC,56.5,bykaranteli.com
2025-11-23,ETH,79.79,bykaranteli.com
2025-11-24,BTC,53.31,bykaranteli.com
2025-11-24,ETH,77.36,bykaranteli.com
2025-11-25,BTC,52.56,bykaranteli.com
2025-11-25,ETH,74.59,bykaranteli.com
2025-11-26,BTC,49.92,bykaranteli.com
2025-11-26,ETH,72.66,bykaranteli.com
2025-11-27,BTC,49.31,bykaranteli.com
2025-11-27,ETH,71.68,bykaranteli.com
2025-11-28,BTC,48.7,bykaranteli.com
2025-11-28,ETH,70.62,bykaranteli.com
2025-11-29,BTC,49.13,bykaranteli.com
2025-11-29,ETH,71.24,bykaranteli.com
2025-11-30,BTC,48.78,bykaranteli.com
2025-11-30,ETH,72.21,bykaranteli.com
2025-12-01,BTC,53.13,bykaranteli.com
2025-12-01,ETH,74.22,bykaranteli.com
2025-12-02,BTC,49.24,bykaranteli.com
2025-12-02,ETH,70.56,bykaranteli.com
2025-12-03,BTC,47.44,bykaranteli.com
2025-12-03,ETH,69.75,bykaranteli.com
2025-12-04,BTC,48.03,bykaranteli.com
2025-12-04,ETH,69.48,bykaranteli.com
2025-12-05,BTC,48.94,bykaranteli.com
2025-12-05,ETH,73.21,bykaranteli.com
2025-12-06,BTC,49,bykaranteli.com
2025-12-06,ETH,73.28,bykaranteli.com
2025-12-07,BTC,49.65,bykaranteli.com
2025-12-07,ETH,75.68,bykaranteli.com
2025-12-08,BTC,49.01,bykaranteli.com
2025-12-08,ETH,72.94,bykaranteli.com
2025-12-09,BTC,46.44,bykaranteli.com
2025-12-09,ETH,72.22,bykaranteli.com
2025-12-10,BTC,44.92,bykaranteli.com
2025-12-10,ETH,69.64,bykaranteli.com
2025-12-11,BTC,44.46,bykaranteli.com
2025-12-11,ETH,69.75,bykaranteli.com
2025-12-12,BTC,44.22,bykaranteli.com
2025-12-12,ETH,68.59,bykaranteli.com
2025-12-13,BTC,44.65,bykaranteli.com
2025-12-13,ETH,69.09,bykaranteli.com
2025-12-14,BTC,46.74,bykaranteli.com
2025-12-14,ETH,70.9,bykaranteli.com
2025-12-15,BTC,46.68,bykaranteli.com
2025-12-15,ETH,69.15,bykaranteli.com
2025-12-16,BTC,45.69,bykaranteli.com
2025-12-16,ETH,69.06,bykaranteli.com
2025-12-17,BTC,47,bykaranteli.com
2025-12-17,ETH,69.58,bykaranteli.com
2025-12-18,BTC,47.48,bykaranteli.com
2025-12-18,ETH,69.74,bykaranteli.com
2025-12-19,BTC,45.06,bykaranteli.com
2025-12-19,ETH,68.63,bykaranteli.com
2025-12-20,BTC,45.11,bykaranteli.com
2025-12-20,ETH,68.51,bykaranteli.com
2025-12-21,BTC,45.07,bykaranteli.com
2025-12-21,ETH,68.81,bykaranteli.com
2025-12-22,BTC,45.09,bykaranteli.com
2025-12-22,ETH,68.12,bykaranteli.com
2025-12-23,BTC,43.4,bykaranteli.com
2025-12-23,ETH,66.94,bykaranteli.com
2025-12-24,BTC,42.81,bykaranteli.com
2025-12-24,ETH,65.7,bykaranteli.com
2025-12-25,BTC,42.55,bykaranteli.com
2025-12-25,ETH,65.15,bykaranteli.com
2025-12-26,BTC,41.04,bykaranteli.com
2025-12-26,ETH,60.04,bykaranteli.com
2025-12-27,BTC,41.83,bykaranteli.com
2025-12-27,ETH,61.01,bykaranteli.com
2025-12-28,BTC,42.11,bykaranteli.com
2025-12-28,ETH,61.89,bykaranteli.com
2025-12-29,BTC,42.25,bykaranteli.com
2025-12-29,ETH,61.31,bykaranteli.com
2025-12-30,BTC,42.79,bykaranteli.com
2025-12-30,ETH,60.69,bykaranteli.com
2025-12-31,BTC,43.01,bykaranteli.com
2025-12-31,ETH,60.79,bykaranteli.com
2026-01-01,BTC,42.22,bykaranteli.com
2026-01-01,ETH,58.82,bykaranteli.com
2026-01-02,BTC,43.43,bykaranteli.com
2026-01-02,ETH,59.82,bykaranteli.com
2026-01-03,BTC,44.4,bykaranteli.com
2026-01-03,ETH,60.96,bykaranteli.com
2026-01-04,BTC,44.39,bykaranteli.com
2026-01-04,ETH,61.43,bykaranteli.com
