date,symbol,exchange,long_liquidations_usd,short_liquidations_usd,events,max_single_liquidation_usd,source
2026-09-02,SENTUSDT,okx,1243,141,3,1226,bykaranteli.com
2026-09-02,SFPUSDT,binance,3910,1237,6,3878,bykaranteli.com
2026-09-02,SHAZUSDT,binance,99,1,2,99,bykaranteli.com
2026-09-02,SHAZUSDT,bybit,30,615,3,574,bykaranteli.com
2026-09-02,SHAZUSDT,okx,740,590,2,740,bykaranteli.com
2026-09-02,SHEINUSDT,bybit,428,0,2,382,bykaranteli.com
2026-09-02,SHEINUSDT,gate,111,0,2,105,bykaranteli.com
2026-09-02,SHEINUSDT,okx,920,0,5,393,bykaranteli.com
2026-09-02,SHELLUSDT,binance,10300,0,15,8375,bykaranteli.com
2026-09-02,SHELLUSDT,bybit,1000,0,6,546,bykaranteli.com
2026-09-02,SHOPUSDT,binance,108,0,4,35,bykaranteli.com
2026-09-02,SIGNUSDT,binance,18709,9691,33,4901,bykaranteli.com
2026-09-02,SIGNUSDT,bybit,6456,1242,8,4491,bykaranteli.com
2026-09-02,SIGNUSDT,gate,71,0,2,41,bykaranteli.com
2026-09-02,SIGNUSDT,okx,189,1265,9,894,bykaranteli.com
2026-09-02,SIRENUSDT,binance,27709,14443,76,11714,bykaranteli.com
2026-09-02,SIRENUSDT,bybit,4355,115,30,897,bykaranteli.com
2026-09-02,SIRENUSDT,gate,2200,0,1,2200,bykaranteli.com
2026-09-02,SKDDUSDT,binance,362,0,4,198,bykaranteli.com
2026-09-02,SKDDUSDT,bybit,0,18,1,18,bykaranteli.com
2026-09-02,SKDDUSDT,gate,1,0,1,1,bykaranteli.com
2026-09-02,SKDDUSDT,okx,3044,8025,11,7865,bykaranteli.com
2026-09-02,SKHYNIXUSDT,aster,0,91,1,91,bykaranteli.com
2026-09-02,SKHYNIXUSDT,binance,445929,100752,76,105541,bykaranteli.com
2026-09-02,SKHYNIXUSDT,bybit,4945,107,9,4544,bykaranteli.com
2026-09-02,SKHYNIXUSDT,gate,34864,3929,13,9910,bykaranteli.com
2026-09-02,SKHYNIXUSDT,htx,598,0,1,598,bykaranteli.com
2026-09-02,SKHYNIXUSDT,okx,202971,19294,47,93705,bykaranteli.com
2026-09-02,SKHYUSDT,binance,30650,267741,34,111994,bykaranteli.com
2026-09-02,SKHYUSDT,bybit,3,33785,10,13578,bykaranteli.com
2026-09-02,SKHYUSDT,gate,405,1585,5,945,bykaranteli.com
2026-09-02,SKHYUSDT,okx,4965,1785,5,4965,bykaranteli.com
2026-09-02,SKLUSDT,binance,7559,4668,22,4639,bykaranteli.com
2026-09-02,SKLUSDT,bybit,1845,607,10,1266,bykaranteli.com
2026-09-02,SKRUSDT,binance,300260,462355,852,6212,bykaranteli.com
2026-09-02,SKRUSDT,bybit,19911,101826,186,34630,bykaranteli.com
2026-09-02,SKRUSDT,gate,6020,12307,66,2837,bykaranteli.com
2026-09-02,SKUUUSDT,binance,871,418,5,711,bykaranteli.com
2026-09-02,SKUUUSDT,bybit,0,228,1,228,bykaranteli.com
2026-09-02,SKUUUSDT,gate,0,2,1,2,bykaranteli.com
2026-09-02,SKUUUSDT,okx,0,4221,2,2661,bykaranteli.com
2026-09-02,SKYAI1USDT,bybit,8570,1601,25,7314,bykaranteli.com
2026-09-02,SKYAIUSDT,aster,0,0,1,0,bykaranteli.com
2026-09-02,SKYAIUSDT,binance,5966,16932,49,4552,bykaranteli.com
2026-09-02,SKYAIUSDT,htx,54,119,2,119,bykaranteli.com
2026-09-02,SKYUSDT,binance,6905,1009,25,2735,bykaranteli.com
2026-09-02,SKYUSDT,bybit,724,1,3,683,bykaranteli.com
2026-09-02,SKYUSDT,gate,131,0,1,131,bykaranteli.com
2026-09-02,SKYUSDT,okx,35,14,3,35,bykaranteli.com
2026-09-02,SLPUSDT,binance,2088,48,7,1861,bykaranteli.com
2026-09-02,SLPUSDT,bybit,51,964,6,944,bykaranteli.com
2026-09-02,SLVONUSDT,gate,2332,0,3,1953,bykaranteli.com
2026-09-02,SLXUSDT,binance,29812,94,30,5435,bykaranteli.com
2026-09-02,SLXUSDT,bybit,36066,1,20,31711,bykaranteli.com
2026-09-02,SLXUSDT,gate,226,0,5,88,bykaranteli.com
2026-09-02,SLXUSDT,okx,146,0,1,146,bykaranteli.com
2026-09-02,SMCIUSDT,binance,0,5711,4,4955,bykaranteli.com
2026-09-02,SMCIUSDT,bybit,109,30665,5,29468,bykaranteli.com
2026-09-02,SMHUSDT,okx,5,0,1,5,bykaranteli.com
2026-09-02,SNDKUSDT,aster,0,15,1,15,bykaranteli.com
2026-09-02,SNDKUSDT,binance,714559,520878,197,186331,bykaranteli.com
2026-09-02,SNDKUSDT,bybit,31265,8854,33,5019,bykaranteli.com
2026-09-02,SNDKUSDT,gate,171704,64234,112,27169,bykaranteli.com
2026-09-02,SNDKUSDT,htx,1251,4337,5,3079,bykaranteli.com
2026-09-02,SNDKUSDT,okx,1240135,590060,407,495658,bykaranteli.com
2026-09-02,SNOWUSDT,binance,1059,79472,29,16676,bykaranteli.com
2026-09-02,SNOWUSDT,bybit,0,22195,13,20550,bykaranteli.com
2026-09-02,SNOWUSDT,okx,3781,20513,36,3797,bykaranteli.com
2026-09-02,SNTUSDT,bybit,601,1278,4,1139,bykaranteli.com
2026-09-02,SNXUSDT,binance,9991,38,19,2338,bykaranteli.com
2026-09-02,SNXUSDT,bybit,283,3,4,256,bykaranteli.com
2026-09-02,SNXUSDT,okx,1,0,1,1,bykaranteli.com
2026-09-02,SNXXUSDT,binance,27751,152061,31,144526,bykaranteli.com
2026-09-02,SNXXUSDT,bybit,1790,1101,9,1675,bykaranteli.com
2026-09-02,SNXXUSDT,gate,922,4514,13,1495,bykaranteli.com
2026-09-02,SNXXUSDT,htx,42,0,1,42,bykaranteli.com
2026-09-02,SNXXUSDT,okx,1945,850,14,813,bykaranteli.com
2026-09-02,SOFIUSDT,binance,5,97,2,97,bykaranteli.com
2026-09-02,SOLAYERUSDT,bybit,475,4,5,393,bykaranteli.com
2026-09-02,SOLUSDT,aster,88038,7113,18,55845,bykaranteli.com
2026-09-02,SOLUSDT,binance,3053907,1357023,599,475721,bykaranteli.com
2026-09-02,SOLUSDT,bybit,1076524,422261,507,63431,bykaranteli.com
2026-09-02,SOLUSDT,deribit,4905,0,10,987,bykaranteli.com
2026-09-02,SOLUSDT,dydx,0,10,1,10,bykaranteli.com
2026-09-02,SOLUSDT,gate,425229,136773,106,99456,bykaranteli.com
2026-09-02,SOLUSDT,htx,55691,200,9,33683,bykaranteli.com
2026-09-02,SOLUSDT,okx,1522360,768773,350,334953,bykaranteli.com
2026-09-02,SOLVUSDT,binance,6213,481,14,3425,bykaranteli.com
2026-09-02,SOMIUSDT,binance,22613,9258,58,5008,bykaranteli.com
2026-09-02,SOMIUSDT,bybit,1585,337,19,298,bykaranteli.com
2026-09-02,SONICUSDT,binance,2633,5130,4,5130,bykaranteli.com
2026-09-02,SONICUSDT,bybit,95,0,1,95,bykaranteli.com
2026-09-02,SONICUSDT,gate,5,0,1,5,bykaranteli.com
2026-09-02,SONYUSDT,binance,7,461,5,291,bykaranteli.com
2026-09-02,SONYUSDT,bybit,0,8598,1,8598,bykaranteli.com
2026-09-02,SOONUSDT,binance,1803,42,14,846,bykaranteli.com
2026-09-02,SOONUSDT,bybit,2506,1026,16,1087,bykaranteli.com
2026-09-02,SOONUSDT,okx,58,0,1,58,bykaranteli.com
2026-09-02,SOPHUSDT,binance,22242,1690,78,3261,bykaranteli.com
2026-09-02,SOPHUSDT,bybit,4805,597,19,3077,bykaranteli.com
2026-09-02,SOPHUSDT,okx,15242,12225,59,2149,bykaranteli.com
2026-09-02,SOSOUSDT,bybit,28,3083,4,2759,bykaranteli.com
2026-09-02,SOXLUSDT,binance,786871,987331,123,201340,bykaranteli.com
2026-09-02,SOXLUSDT,bybit,292425,5921,72,49494,bykaranteli.com
2026-09-02,SOXLUSDT,gate,27977,1925,24,5145,bykaranteli.com
2026-09-02,SOXLUSDT,htx,1170,3282,3,3282,bykaranteli.com
2026-09-02,SOXLUSDT,okx,165885,0,18,122112,bykaranteli.com
2026-09-02,SOXSUSDT,binance,46004,16385,22,31185,bykaranteli.com
2026-09-02,SOXSUSDT,bybit,4734,320,8,2216,bykaranteli.com
2026-09-02,SOXSUSDT,gate,924,0,1,924,bykaranteli.com
2026-09-02,SOXSUSDT,okx,6927,836,7,4933,bykaranteli.com
2026-09-02,SPACEHOODUSDT,gate,822,0,6,328,bykaranteli.com
2026-09-02,SPACEUSDT,binance,6313,116,14,3546,bykaranteli.com
2026-09-02,SPACEUSDT,bybit,64,0,3,30,bykaranteli.com
2026-09-02,SPACEUSDT,gate,0,175,1,175,bykaranteli.com
2026-09-02,SPACEUSDT,okx,1792,0,3,1430,bykaranteli.com
2026-09-02,SPCHUSDT,bybit,0,63,1,63,bykaranteli.com
2026-09-02,SPCXUSDT,binance,176127,278798,92,151261,bykaranteli.com
2026-09-02,SPCXUSDT,bybit,44001,2737,21,29515,bykaranteli.com
2026-09-02,SPCXUSDT,gate,7016,16068,23,5024,bykaranteli.com
2026-09-02,SPCXUSDT,htx,797,2935,4,2935,bykaranteli.com
2026-09-02,SPCXUSDT,okx,362818,2269,70,141590,bykaranteli.com
2026-09-02,SPELLUSDT,binance,4109,100,21,2198,bykaranteli.com
2026-09-02,SPELLUSDT,gate,39,0,2,39,bykaranteli.com
2026-09-02,SPKUSDT,binance,17144,848,20,6697,bykaranteli.com
2026-09-02,SPKUSDT,bybit,6774,399,11,5602,bykaranteli.com
2026-09-02,SPKUSDT,gate,4972,0,2,4932,bykaranteli.com
2026-09-02,SPKUSDT,okx,10,0,1,10,bykaranteli.com
2026-09-02,SPORTFUNUSDT,binance,3266,4,13,2164,bykaranteli.com
2026-09-02,SPORTFUNUSDT,bybit,17,4,3,8,bykaranteli.com
2026-09-02,SPXUSDT,binance,13018,5563,36,9635,bykaranteli.com
2026-09-02,SPXUSDT,bybit,2639,19869,57,5318,bykaranteli.com
2026-09-02,SPXUSDT,dydx,1025,0,2,772,bykaranteli.com
2026-09-02,SPXUSDT,okx,3791,55,6,1888,bykaranteli.com
2026-09-02,SPYUSDT,binance,1127,6332,7,6079,bykaranteli.com
2026-09-02,SPYXUSDT,gate,5941,2312,3,2971,bykaranteli.com
2026-09-02,SQDUSDT,aster,335,0,1,335,bykaranteli.com
2026-09-02,SQDUSDT,binance,5829,537,14,4978,bykaranteli.com
2026-09-02,SQDUSDT,bybit,109,1807,5,1807,bykaranteli.com
2026-09-02,SQDUSDT,gate,14,674,5,409,bykaranteli.com
2026-09-02,SQQQUSDT,binance,847,557,8,418,bykaranteli.com
2026-09-02,SSPCUSDT,bybit,21,0,1,21,bykaranteli.com
2026-09-02,SSVUSDT,binance,1940,389,13,946,bykaranteli.com
2026-09-02,SSVUSDT,bybit,368,2660,3,2650,bykaranteli.com
2026-09-02,STABLECOINXUSDT,lighter,659,0,15,500,bykaranteli.com
2026-09-02,STABLEUSDT,binance,213,83,11,72,bykaranteli.com
2026-09-02,STABLEUSDT,bybit,1365,1,5,1296,bykaranteli.com
2026-09-02,STABLEUSDT,gate,0,256,3,178,bykaranteli.com
2026-09-02,STARUSDT,aster,0,410,1,410,bykaranteli.com
2026-09-02,STARUSDT,binance,23576,3032,108,4069,bykaranteli.com
2026-09-02,STBLUSDT,binance,10820,606,11,8333,bykaranteli.com
2026-09-02,STBLUSDT,bybit,1629,13,7,961,bykaranteli.com
2026-09-02,STBLUSDT,gate,0,0,1,0,bykaranteli.com
2026-09-02,STEEMUSDT,binance,180,32,3,129,bykaranteli.com
2026-09-02,STEEMUSDT,bybit,0,1029,1,1029,bykaranteli.com
2026-09-02,STGUSDT,binance,8011,5458,13,4969,bykaranteli.com
2026-09-02,STGUSDT,bybit,2199,45,11,870,bykaranteli.com
2026-09-02,STGUSDT,gate,2,6,2,6,bykaranteli.com
2026-09-02,STONKBROKERUSDT,aster,29,0,1,29,bykaranteli.com
2026-09-02,STORJUSDT,bybit,64101,1337,38,44151,bykaranteli.com
2026-09-02,STORJUSDT,gate,848,5,8,700,bykaranteli.com
2026-09-02,STOUSDT,binance,10241,0,23,2807,bykaranteli.com
2026-09-02,STOUSDT,bybit,2397,1152,13,1152,bykaranteli.com
2026-09-02,STRKUSDT,binance,16070,3532,27,6701,bykaranteli.com
2026-09-02,STRKUSDT,bybit,7216,1024,28,2069,bykaranteli.com
2026-09-02,STRKUSDT,okx,554,4646,8,3912,bykaranteli.com
2026-09-02,STXUSDT,binance,12724,22830,47,9730,bykaranteli.com
2026-09-02,STXUSDT,bybit,12426,17178,86,4942,bykaranteli.com
2026-09-02,STXUSDT,gate,317,3516,7,2035,bykaranteli.com
2026-09-02,STXUSDT,okx,12,2233,5,1129,bykaranteli.com
2026-09-02,STXXUSDT,binance,9481,1818,3,8078,bykaranteli.com
2026-09-02,STXXUSDT,bybit,428,0,3,317,bykaranteli.com
2026-09-02,SUIUSDT,binance,311547,521550,155,198981,bykaranteli.com
2026-09-02,SUIUSDT,bybit,128824,21182,74,28361,bykaranteli.com
2026-09-02,SUIUSDT,deribit,2334,0,3,997,bykaranteli.com
2026-09-02,SUIUSDT,gate,2657,0,12,1823,bykaranteli.com
2026-09-02,SUIUSDT,htx,1549,0,2,1058,bykaranteli.com
2026-09-02,SUIUSDT,lighter,0,15,2,7,bykaranteli.com
2026-09-02,SUIUSDT,okx,71300,67667,41,52055,bykaranteli.com
2026-09-02,SUNACUSDT,gate,1,0,1,1,bykaranteli.com
2026-09-02,SUNUSDT,binance,1191,0,2,741,bykaranteli.com
2026-09-02,SUNUSDT,bybit,0,5,1,5,bykaranteli.com
2026-09-02,SUNUSDT,gate,0,40,2,30,bykaranteli.com
2026-09-02,SUPERUSDT,binance,245,504,15,258,bykaranteli.com
2026-09-02,SUPERUSDT,bybit,143,1185,7,991,bykaranteli.com
2026-09-02,SUSDT,binance,18758,1531,29,7944,bykaranteli.com
2026-09-02,SUSDT,bybit,15179,12,13,13561,bykaranteli.com
2026-09-02,SUSDT,okx,468,0,3,426,bykaranteli.com
2026-09-02,SUSHIUSDT,binance,31970,11478,56,9763,bykaranteli.com
2026-09-02,SUSHIUSDT,bybit,3861,798,8,1901,bykaranteli.com
2026-09-02,SUSHIUSDT,gate,1,0,1,1,bykaranteli.com
2026-09-02,SUSHIUSDT,htx,0,0,1,0,bykaranteli.com
2026-09-02,SUSHIUSDT,okx,16740,10258,41,3242,bykaranteli.com
2026-09-02,SWARMSUSDT,binance,2034,865,11,843,bykaranteli.com
2026-09-02,SXTUSDT,binance,3803,151,12,2956,bykaranteli.com
2026-09-02,SXTUSDT,bybit,289,282,7,283,bykaranteli.com
2026-09-02,SYNUSDT,binance,15444,995,38,6229,bykaranteli.com
2026-09-02,SYNUSDT,htx,397,0,1,397,bykaranteli.com
2026-09-02,SYRUPUSDT,binance,15408,2482,44,4355,bykaranteli.com
2026-09-02,SYRUPUSDT,bybit,845,6890,20,4586,bykaranteli.com
2026-09-02,SYRUPUSDT,okx,3828,984,15,1921,bykaranteli.com
2026-09-02,TACUSDT,binance,94338,89,61,77586,bykaranteli.com
2026-09-02,TACUSDT,bybit,4899,74,38,1199,bykaranteli.com
2026-09-02,TACUSDT,gate,1415,135,13,1060,bykaranteli.com
2026-09-02,TAGUSDT,binance,17606,5096,59,4566,bykaranteli.com
2026-09-02,TAGUSDT,gate,141,0,1,141,bykaranteli.com
2026-09-02,TAIKOUSDT,binance,6758,130,23,2112,bykaranteli.com
2026-09-02,TAIKOUSDT,bybit,2271,81,15,863,bykaranteli.com
2026-09-02,TAKEUSDT,binance,3798,15507,28,9180,bykaranteli.com
2026-09-02,TAKEUSDT,gate,57,499,6,398,bykaranteli.com
2026-09-02,TAOUSDT,aster,1496,0,2,1207,bykaranteli.com
2026-09-02,TAOUSDT,binance,191601,18179,94,25163,bykaranteli.com
2026-09-02,TAOUSDT,bybit,59575,279,47,11912,bykaranteli.com
2026-09-02,TAOUSDT,gate,769,0,3,449,bykaranteli.com
2026-09-02,TAOUSDT,htx,0,164,1,164,bykaranteli.com
2026-09-02,TAOUSDT,okx,39039,92,14,17093,bykaranteli.com
2026-09-02,TAUSDT,binance,878,2650,9,2447,bykaranteli.com
2026-09-02,TAUSDT,bybit,798,2,2,798,bykaranteli.com
2026-09-02,TAUSDT,gate,0,2504,5,1602,bykaranteli.com
2026-09-02,TBTUSDT,binance,44,203,3,203,bykaranteli.com
2026-09-02,TBTUSDT,bybit,0,7351,1,7351,bykaranteli.com
2026-09-02,TEAMUSDT,binance,11,480,2,480,bykaranteli.com
2026-09-02,TEMUSDT,binance,485,225,5,387,bykaranteli.com
2026-09-02,TEMUSDT,bybit,557,0,2,378,bykaranteli.com
2026-09-02,TENCENTUSDT,binance,313,211,6,211,bykaranteli.com
2026-09-02,TERUSDT,binance,3062,138,2,3062,bykaranteli.com
2026-09-02,TERUSDT,bybit,6,0,1,6,bykaranteli.com
2026-09-02,THETAUSDT,binance,2861,754,11,1865,bykaranteli.com
2026-09-02,THETAUSDT,bybit,400,122,7,281,bykaranteli.com
2026-09-02,THETAUSDT,gate,0,1307,2,723,bykaranteli.com
2026-09-02,THETAUSDT,okx,78,0,1,78,bykaranteli.com
2026-09-02,THEUSDT,binance,11000,340,18,5264,bykaranteli.com
2026-09-02,THEUSDT,bybit,195,2,3,195,bykaranteli.com
2026-09-02,TIAUSDT,binance,17775,5712,37,5126,bykaranteli.com
2026-09-02,TIAUSDT,bybit,4168,11453,21,4104,bykaranteli.com
2026-09-02,TIAUSDT,gate,2,188,2,188,bykaranteli.com
2026-09-02,TIAUSDT,htx,0,0,1,0,bykaranteli.com
2026-09-02,TIAUSDT,okx,17481,4,9,8655,bykaranteli.com
2026-09-02,TLMUSDT,binance,13771,5779,57,2893,bykaranteli.com
2026-09-02,TLMUSDT,bybit,1956,2481,19,2266,bykaranteli.com
2026-09-02,TLMUSDT,gate,49,151,8,93,bykaranteli.com
2026-09-02,TMFUSDT,binance,70,0,1,70,bykaranteli.com
2026-09-02,TMXUSDT,aster,0,1671,1,1671,bykaranteli.com
2026-09-02,TMXUSDT,bybit,13085,4,12,11632,bykaranteli.com
2026-09-02,TNSRUSDT,binance,17027,194,38,2665,bykaranteli.com
2026-09-02,TNSRUSDT,bybit,235,117,8,152,bykaranteli.com
2026-09-02,TNSRUSDT,gate,0,0,1,0,bykaranteli.com
2026-09-02,TOSHIUSDT,binance,1598,18,12,1139,bykaranteli.com
2026-09-02,TOSHIUSDT,gate,0,39,2,29,bykaranteli.com
2026-09-02,TOWNSUSDT,binance,6966,128,8,6054,bykaranteli.com
2026-09-02,TOWNSUSDT,bybit,573,13,5,372,bykaranteli.com
2026-09-02,TQQQUSDT,binance,31198,6036,6,23801,bykaranteli.com
2026-09-02,TQQQUSDT,htx,1,0,1,1,bykaranteli.com
2026-09-02,TQQQXUSDT,gate,929,0,2,860,bykaranteli.com
2026-09-02,TRADOORUSDT,binance,14834,611,30,8876,bykaranteli.com
2026-09-02,TRBUSDT,binance,18503,1429,28,6611,bykaranteli.com
2026-09-02,TRBUSDT,bybit,1615,24,6,996,bykaranteli.com
2026-09-02,TRBUSDT,okx,2733,0,4,2468,bykaranteli.com
2026-09-02,TREEUSDT,binance,28500,126,20,17235,bykaranteli.com
2026-09-02,TREEUSDT,bybit,9,0,3,7,bykaranteli.com
2026-09-02,TREEUSDT,gate,78,26,2,78,bykaranteli.com
2026-09-02,TRIAUSDT,binance,63658,6639,121,7365,bykaranteli.com
2026-09-02,TRIAUSDT,bybit,10162,24,33,4699,bykaranteli.com
2026-09-02,TRIAUSDT,gate,1617,0,1,1617,bykaranteli.com
2026-09-02,TRIAUSDT,okx,6741,830,27,830,bykaranteli.com
2026-09-02,TRUMPUSDT,aster,7863,300,3,7863,bykaranteli.com
2026-09-02,TRUMPUSDT,binance,533192,146995,309,19893,bykaranteli.com
2026-09-02,TRUMPUSDT,bybit,128217,14383,179,11315,bykaranteli.com
2026-09-02,TRUMPUSDT,gate,37548,3829,75,4813,bykaranteli.com
2026-09-02,TRUMPUSDT,htx,13808,65,13,6062,bykaranteli.com
2026-09-02,TRUMPUSDT,okx,282619,193953,241,55950,bykaranteli.com
2026-09-02,TRUSTUSDT,binance,455,88,8,257,bykaranteli.com
2026-09-02,TRUSTUSDT,bybit,1018,2114,6,2113,bykaranteli.com
2026-09-02,TRUTHUSDT,binance,1232,3585,6,3585,bykaranteli.com
2026-09-02,TRUTHUSDT,bybit,696,1056,11,1056,bykaranteli.com
2026-09-02,TRUTHUSDT,gate,4,41,3,25,bykaranteli.com
2026-09-02,TRXUSDT,binance,63217,36245,31,60568,bykaranteli.com
2026-09-02,TRXUSDT,bybit,7282,26987,11,19244,bykaranteli.com
2026-09-02,TRXUSDT,gate,0,65,1,65,bykaranteli.com
2026-09-02,TRXUSDT,htx,481,10905,2,10905,bykaranteli.com
2026-09-02,TRXUSDT,okx,0,5972,2,4920,bykaranteli.com
2026-09-02,TSEMUSDT,bybit,6,0,1,6,bykaranteli.com
2026-09-02,TSLAUSDT,binance,21355,19713,17,18558,bykaranteli.com
2026-09-02,TSLAUSDT,bybit,37569,455,13,26444,bykaranteli.com
2026-09-02,TSLAUSDT,okx,31128,0,9,12656,bykaranteli.com
2026-09-02,TSLAXUSDT,gate,392,0,1,392,bykaranteli.com
2026-09-02,TSLLUSDT,binance,1518,17,7,991,bykaranteli.com
2026-09-02,TSLLUSDT,bybit,924,0,3,481,bykaranteli.com
2026-09-02,TSLLUSDT,okx,597,0,3,443,bykaranteli.com
2026-09-02,TSMUSDT,binance,1186,5206,9,4946,bykaranteli.com
2026-09-02,TSMUSDT,bybit,32875,0,2,31340,bykaranteli.com
2026-09-02,TSMUSDT,okx,1544,0,1,1544,bykaranteli.com
2026-09-02,TSTBSCUSDT,gate,2,8,2,8,bykaranteli.com
2026-09-02,TSTUSDT,binance,13055,3939,38,5011,bykaranteli.com
2026-09-02,TTWOUSDT,binance,63,0,1,63,bykaranteli.com
2026-09-02,TURBOUSDT,binance,11138,1058,22,5010,bykaranteli.com
2026-09-02,TURBOUSDT,bybit,5,2375,3,2370,bykaranteli.com
2026-09-02,TURBOUSDT,gate,63,0,2,61,bykaranteli.com
2026-09-02,TURTLEUSDT,binance,3574,506,9,3138,bykaranteli.com
2026-09-02,TURTLEUSDT,bybit,626,1262,5,919,bykaranteli.com
2026-09-02,TUSDT,binance,707633,1186606,1779,25450,bykaranteli.com
2026-09-02,TUSDT,bybit,123778,283965,558,23813,bykaranteli.com
2026-09-02,TUSDT,gate,7763,24197,121,5221,bykaranteli.com
2026-09-02,TUTUSDT,aster,28216,0,4,28099,bykaranteli.com
2026-09-02,TUTUSDT,binance,310435,20621,397,59238,bykaranteli.com
2026-09-02,TUTUSDT,bybit,14865,11304,94,5260,bykaranteli.com
2026-09-02,TUTUSDT,gate,6339,513,33,4007,bykaranteli.com
2026-09-02,TUTUSDT,htx,4003,356,12,3585,bykaranteli.com
2026-09-02,TWLOUSDT,gate,0,2,1,2,bykaranteli.com
2026-09-02,TWTUSDT,binance,17692,39254,44,9733,bykaranteli.com
2026-09-02,TWTUSDT,bybit,602,6246,13,3843,bykaranteli.com
2026-09-02,TWTUSDT,gate,0,1291,3,808,bykaranteli.com
2026-09-02,TXNUSDT,binance,1310,0,2,974,bykaranteli.com
2026-09-02,TXNUSDT,bybit,5,0,1,5,bykaranteli.com
2026-09-02,TZAUSDT,binance,29,0,1,29,bykaranteli.com
2026-09-02,UAIUSDT,aster,0,173,2,122,bykaranteli.com
2026-09-02,UAIUSDT,binance,672303,690021,1602,10486,bykaranteli.com
2026-09-02,UAIUSDT,bybit,78593,205297,579,17482,bykaranteli.com
2026-09-02,UAIUSDT,gate,54968,59262,248,5115,bykaranteli.com
2026-09-02,UBERUSDT,binance,10,8,3,10,bykaranteli.com
2026-09-02,UBERUSDT,bybit,0,109,1,109,bykaranteli.com
2026-09-02,UBUSDT,binance,4547,21038,33,9953,bykaranteli.com
2026-09-02,UBUSDT,bybit,3381,6626,23,4543,bykaranteli.com
2026-09-02,UBUSDT,htx,0,1,1,1,bykaranteli.com
2026-09-02,UBUSDT,okx,500,1937,5,1819,bykaranteli.com
2026-09-02,UMAUSDT,binance,1048,0,3,1042,bykaranteli.com
2026-09-02,UMAUSDT,bybit,265,0,2,258,bykaranteli.com
2026-09-02,UMAUSDT,gate,0,438,1,438,bykaranteli.com
2026-09-02,UNHUSDT,bybit,8,0,1,8,bykaranteli.com
2026-09-02,UNITREEUSDT,binance,20618,5931,37,4870,bykaranteli.com
2026-09-02,UNITREEUSDT,bybit,139,5441,11,3336,bykaranteli.com
2026-09-02,UNITREEUSDT,gate,11906,53033,23,31093,bykaranteli.com
2026-09-02,UNITREEUSDT,htx,32,0,1,32,bykaranteli.com
2026-09-02,UNITREEUSDT,okx,17623,81,20,13119,bykaranteli.com
2026-09-02,UNIUSDT,aster,4554,59,3,4454,bykaranteli.com
2026-09-02,UNIUSDT,binance,786470,1219028,409,354234,bykaranteli.com
2026-09-02,UNIUSDT,bybit,85831,280798,253,81194,bykaranteli.com
2026-09-02,UNIUSDT,gate,43586,352158,111,50651,bykaranteli.com
2026-09-02,UNIUSDT,htx,4598,10059,14,5644,bykaranteli.com
2026-09-02,UNIUSDT,okx,581869,447458,475,75296,bykaranteli.com
2026-09-02,UPUSDT,gate,0,5472,4,4999,bykaranteli.com
2026-09-02,URNMUSDT,binance,0,22,1,22,bykaranteli.com
2026-09-02,USARUSDT,binance,9847,0,3,9790,bykaranteli.com
2026-09-02,USARUSDT,bybit,32,2,2,32,bykaranteli.com
2026-09-02,USARUSDT,gate,47,0,1,47,bykaranteli.com
2026-09-02,USARUSDT,okx,245,0,1,245,bykaranteli.com
2026-09-02,USDCUSDT,binance,0,19,1,19,bykaranteli.com
2026-09-02,USDCUSDT,bybit,6,0,1,6,bykaranteli.com
2026-09-02,USDCUSDT,gate,13639,10992,7,7340,bykaranteli.com
2026-09-02,USELESSUSDT,aster,0,420,2,398,bykaranteli.com
2026-09-02,USELESSUSDT,binance,351802,743968,1232,31107,bykaranteli.com
2026-09-02,USELESSUSDT,bybit,36543,307922,555,16377,bykaranteli.com
2026-09-02,USELESSUSDT,gate,27080,58597,247,6675,bykaranteli.com
2026-09-02,USELESSUSDT,okx,40017,110355,189,12699,bykaranteli.com
2026-09-02,USOILUSDT,htx,1323,1409,4,1308,bykaranteli.com
2026-09-02,USTCUSDT,binance,130,82,8,70,bykaranteli.com
2026-09-02,USTCUSDT,bybit,115,21,2,115,bykaranteli.com
2026-09-02,USTCUSDT,gate,10,0,2,10,bykaranteli.com
2026-09-02,USUALUSDT,binance,12884,440,13,5764,bykaranteli.com
2026-09-02,USUALUSDT,bybit,32,1282,5,1194,bykaranteli.com
2026-09-02,USUALUSDT,gate,1,0,1,1,bykaranteli.com
2026-09-02,USUSDT,binance,1817,18001,37,7508,bykaranteli.com
2026-09-02,USUSDT,bybit,5517,4258,23,3278,bykaranteli.com
2026-09-02,USUSDT,gate,0,247,3,101,bykaranteli.com
2026-09-02,UVXYUSDT,binance,25889,321,5,25221,bykaranteli.com
2026-09-02,UVXYUSDT,okx,429,0,2,427,bykaranteli.com
2026-09-02,VANAUSDT,binance,1982,3882,6,3882,bykaranteli.com
2026-09-02,VANAUSDT,bybit,725,893,4,893,bykaranteli.com
2026-09-02,VANAUSDT,gate,0,45,2,30,bykaranteli.com
2026-09-02,VCXUSDT,gate,1188,1,2,1188,bykaranteli.com
2026-09-02,VELODROMEUSDT,binance,1244,236,12,689,bykaranteli.com
2026-09-02,VELODROMEUSDT,bybit,0,4839,4,3503,bykaranteli.com
